b_hosaena;Hosaena;;;;;;;;;;;;;x
b_limo;Limo;;;;;;;;;;;;;x
b_shashogo;Shashogo;;;;;;;;;;;;;x
b_gibe;Gibe;;;;;;;;;;;;;x
b_duna;Duna;;;;;;;;;;;;;x
c_gamo;Gamo;;;;;;;;;;;;;x
c_gamo_adj;Gamo;;;;;;;;;;;;;x
b_gamo;Gamo;;;;;;;;;;;;;x
b_ganz;Ganz;;;;;;;;;;;;;x
b_kambata;Kambata;;;;;;;;;;;;;x
b_arba_minch;Arba Minch;;;;;;;;;;;;;x
b_bonk;Bonk;;;;;;;;;;;;;x
b_boreda;Boreda;;;;;;;;;;;;;x
b_melokoza;Melokoza;;;;;;;;;;;;;x
b_sawla;Sawla;;;;;;;;;;;;;x
c_oromo;Oromo;;;;;;;;;;;;;x
c_oromo_adj;Oromo;;;;;;;;;;;;;x
b_oromo;Oromo;;;;;;;;;;;;;x
b_abaya;Abaya;;;;;;;;;;;;;x
b_arero;Arero;;;;;;;;;;;;;x
b_gelana;Gelana;;;;;;;;;;;;;x
b_miyu;Miyu;;;;;;;;;;;;;x
b_yabelo;Yabelo;;;;;;;;;;;;;x
b_dire;Dire;;;;;;;;;;;;;x
b_bule_hora;Bule Hora;;;;;;;;;;;;;x
d_dawaro;Dawaro;;;;;;;;;;;;;x
d_dawaro_adj;Dawaro;;;;;;;;;;;;;x
c_dawaro;Dawaro;;;;;;;;;;;;;x
c_dawaro_adj;Dawaro;;;;;;;;;;;;;x
b_dawaro;Dawaro;;;;;;;;;;;;;x
b_amigna;Amigna;;;;;;;;;;;;;x
b_aseke;Aseke;;;;;;;;;;;;;x
b_munesa;Munesa;;;;;;;;;;;;;x
b_sude;Sude;;;;;;;;;;;;;x
b_tena;Tena;;;;;;;;;;;;;x
b_chole;Chole;;;;;;;;;;;;;x
b_gololcha;Gololcha;;;;;;;;;;;;;x
c_bali;Bali;;;;;;;;;;;;;x
c_bali_adj;Bali;;;;;;;;;;;;;x
b_bali;Bali;;;;;;;;;;;;;x
b_agarfa;Agarfa;;;;;;;;;;;;;x
b_raytu;Raytu;;;;;;;;;;;;;x
b_seweyna;Seweyna;;;;;;;;;;;;;x
b_sinana;Sinana;;;;;;;;;;;;;x
b_dinsho;Dinsho;;;;;;;;;;;;;x
b_dawe_kachen;Dawe Kachen;;;;;;;;;;;;;x
b_gasera;Gasera;;;;;;;;;;;;;x
