b_bukanya;Bukanya;;;;;;;;;;;;;x
b_jinja;Jinja;;;;;;;;;;;;;x
b_buganza_syan;Buganza;;;;;;;;;;;;;x
d_nkore;Nkore;;;;;;;;;;;;;x
d_nkore_adj;Nkore;;;;;;;;;;;;;x
c_nkore;Nkore;;;;;;;;;;;;;x
c_nkore_adj;Nkore;;;;;;;;;;;;;x
b_nkore;Nkore;;;;;;;;;;;;;x
b_isingiro;Isingiro;;;;;;;;;;;;;x
b_kitagwenda;Kitagwenda;;;;;;;;;;;;;x
b_kooki;Kooki;;;;;;;;;;;;;x
b_buddu;Buddu;;;;;;;;;;;;;x
b_bwera;Bwera;;;;;;;;;;;;;x
b_bigo;Bigo;;;;;;;;;;;;;x
b_masaka_nkore;Masaka;;;;;;;;;;;;;x
c_buhweju;Buhweju;;;;;;;;;;;;;x
c_buhweju_adj;Buhweju;;;;;;;;;;;;;x
b_buhweju;Buhweju;;;;;;;;;;;;;x
b_buzimba;Buzimba;;;;;;;;;;;;;x
b_kamwenge;Kamwenge;;;;;;;;;;;;;x
b_mpanga;Mpanga;;;;;;;;;;;;;x
b_kabujogera;Kabujogera;;;;;;;;;;;;;x
b_ibanda;Ibanda;;;;;;;;;;;;;x
b_kitongore;Kitongore;;;;;;;;;;;;;x
b_kichwamba;Kichwamba;;;;;;;;;;;;;x
d_karagwe;Karagwe;;;;;;;;;;;;;x
d_karagwe_adj;Karagwe;;;;;;;;;;;;;x
c_karagwe;Karagwe;;;;;;;;;;;;;x
c_karagwe_adj;Karagwe;;;;;;;;;;;;;x
b_karagwe;Karagwe;;;;;;;;;;;;;x
b_mubari;Mubari;;;;;;;;;;;;;x
b_bugara;Bugara;;;;;;;;;;;;;x
b_kaisho;Kaisho;;;;;;;;;;;;;x
b_kyerwa;Kyerwa;;;;;;;;;;;;;x
b_nkwenda;Nkwenda;;;;;;;;;;;;;x
b_kituntu;Kituntu;;;;;;;;;;;;;x
b_kayanga;Kayanga;;;;;;;;;;;;;x
c_kiziba;Kiziba;;;;;;;;;;;;;x
c_kiziba_adj;Kiziba;;;;;;;;;;;;;x
b_kiziba;Kiziba;;;;;;;;;;;;;x
b_bugabo;Bugabo;;;;;;;;;;;;;x
b_kyamutwara;Kyamutwara;;;;;;;;;;;;;x
b_kyanja;Kyanja;;;;;;;;;;;;;x
b_inhangiro;Inhangiro;;;;;;;;;;;;;x
b_maruku;Maruku;;;;;;;;;;;;;x
b_bukoba;Bukoba;;;;;;;;;;;;;x
b_muhutwe;Muhutwe;;;;;;;;;;;;;x
d_rwanda;Rwanda;;;;;;;;;;;;;x
d_rwanda_adj;Rwanda;;;;;;;;;;;;;x
c_gisaka;Gisaka;;;;;;;;;;;;;x
c_gisaka_adj;Gisaka;;;;;;;;;;;;;x
b_gisaka;Gisaka;;;;;;;;;;;;;x
b_bugesera;Bugesera;;;;;;;;;;;;;x
b_buganza;Buganza;;;;;;;;;;;;;x
b_busozo;Busozo;;;;;;;;;;;;;x
b_bukunzi;Bukunzi;;;;;;;;;;;;;x
b_gisuma;Gisuma;;;;;;;;;;;;;x
b_karaba;Karaba;;;;;;;;;;;;;x
b_gikongoro;Gikongoro;;;;;;;;;;;;;x
c_mpororo;Mpororo;;;;;;;;;;;;;x
c_mpororo_adj;Mpororo;;;;;;;;;;;;;x
b_mpororo;Mpororo;;;;;;;;;;;;;x
b_goma;Goma;;;;;;;;;;;;;x
b_buhumba;Buhumba;;;;;;;;;;;;;x
b_ngiko;Ngiko;;;;;;;;;;;;;x
b_muhindo;Muhindo;;;;;;;;;;;;;x
b_bambo;Bambo;;;;;;;;;;;;;x
b_birambizo;Birambizo;;;;;;;;;;;;;x
b_ngololo;Ngololo;;;;;;;;;;;;;x
c_ndorwa;Ndorwa;;;;;;;;;;;;;x
c_ndorwa_adj;Ndorwa;;;;;;;;;;;;;x
b_ndorwa;Ndorwa;;;;;;;;;;;;;x
b_cyingogo;Cyingogo;;;;;;;;;;;;;x
b_bushiru;Bushiru;;;;;;;;;;;;;x
b_buhoma;Buhoma;;;;;;;;;;;;;x
b_kabale;Kabale;;;;;;;;;;;;;x
b_bubale;Bubale;;;;;;;;;;;;;x
b_kamuganguzi;Kamuganguzi;;;;;;;;;;;;;x
b_bafunda;Bafunda;;;;;;;;;;;;;x
d_burundi;Burundi;;;;;;;;;;;;;x
d_burundi_adj;Burundi;;;;;;;;;;;;;x
c_burundi;Burundi;;;;;;;;;;;;;x
c_burundi_adj;Burundi;;;;;;;;;;;;;x
b_burundi;Burundi;;;;;;;;;;;;;x
b_nkoma;Nkoma;;;;;;;;;;;;;x
b_mutambu;Mutambu;;;;;;;;;;;;;x
b_gitaza;Gitaza;;;;;;;;;;;;;x
b_minago;Minago;;;;;;;;;;;;;x
b_buyengero;Buyengero;;;;;;;;;;;;;x
b_matana;Matana;;;;;;;;;;;;;x
b_bisoro;Bisoro;;;;;;;;;;;;;x
c_buha;Buha;;;;;;;;;;;;;x
c_buha_adj;Buha;;;;;;;;;;;;;x
b_buha;Buha;;;;;;;;;;;;;x
b_bushubi;Bushubi;;;;;;;;;;;;;x
b_buyogoma;Buyogoma;;;;;;;;;;;;;x
b_buyungu;Buyungu;;;;;;;;;;;;;x
b_muhambwe;Muhambwe;;;;;;;;;;;;;x
b_bushingo;Bushingo;;;;;;;;;;;;;x
b_ruguru;Ruguru;;;;;;;;;;;;;x
b_mutumba;Mutumba;;;;;;;;;;;;;x
c_bujiji;Bujiji;;;;;;;;;;;;;x
c_bujiji_adj;Bujiji;;;;;;;;;;;;;x
b_bujiji;Bujiji;;;;;;;;;;;;;x
b_mwandiga;Mwandiga;;;;;;;;;;;;;x
b_simbo;Simbo;;;;;;;;;;;;;x
b_kidahwe;Kidahwe;;;;;;;;;;;;;x
b_bolombola;Bolombola;;;;;;;;;;;;;x
b_kazuramimba;Kazuramimba;;;;;;;;;;;;;x
b_musosi;Musosi;;;;;;;;;;;;;x
b_mwamgongo;Mwamgongo;;;;;;;;;;;;;x
d_buzinza;Buzinza;;;;;;;;;;;;;x
d_buzinza_adj;Buzinza;;;;;;;;;;;;;x
c_buzinza;Buzinza;;;;;;;;;;;;;x
c_buzinza_adj;Buzinza;;;;;;;;;;;;;x
b_buzinza;Buzinza;;;;;;;;;;;;;x
b_rusubi;Rusubi;;;;;;;;;;;;;x
b_bwina;Bwina;;;;;;;;;;;;;x
b_nzera;Nzera;;;;;;;;;;;;;x
b_katoro;Katoro;;;;;;;;;;;;;x
b_geita;Geita;;;;;;;;;;;;;x
b_kasama;Kasama;;;;;;;;;;;;;x
b_kahunda;Kahunda;;;;;;;;;;;;;x
c_ukerewe;Ukerewe;;;;;;;;;;;;;x
c_ukerewe_adj;Ukerewe;;;;;;;;;;;;;x
b_ukerewe;Ukerewe;;;;;;;;;;;;;x
b_nansimo;Nansimo;;;;;;;;;;;;;x
b_kibara;Kibara;;;;;;;;;;;;;x
b_nyahanga;Nyahanga;;;;;;;;;;;;;x
b_lomadai;Lomadai;;;;;;;;;;;;;x
b_mkula;Mkula;;;;;;;;;;;;;x
b_kitongo;Kitongo;;;;;;;;;;;;;x
b_kayenze;Kayenze;;;;;;;;;;;;;x
k_luo;Luo;;;;;;;;;;;;;x
k_luo_adj;Luo;;;;;;;;;;;;;x
d_funj;Funj;;;;;;;;;;;;;x
d_funj_adj;Funj;;;;;;;;;;;;;x
c_funj;Funj;;;;;;;;;;;;;x
c_funj_adj;Funj;;;;;;;;;;;;;x
b_funj;Funj;;;;;;;;;;;;;x
b_damazin;Damazin;;;;;;;;;;;;;x
b_kurmuk;Kurmuk;;;;;;;;;;;;;x
b_er_roseires;Er Roseires;;;;;;;;;;;;;x
b_tadamon;Tadamon;;;;;;;;;;;;;x
b_bau;Bau;;;;;;;;;;;;;x
b_qeissan;Qeissan;;;;;;;;;;;;;x
b_abania;Abania;;;;;;;;;;;;;x
c_dinka;Dinka;;;;;;;;;;;;;x
c_dinka_adj;Dinka;;;;;;;;;;;;;x
b_dinka;Dinka;;;;;;;;;;;;;x
b_baliet;Baliet;;;;;;;;;;;;;x
b_fashoda;Fashoda;;;;;;;;;;;;;x
b_longechuk;Longechuk;;;;;;;;;;;;;x
b_maban;Maban;;;;;;;;;;;;;x
b_malakai;Malakai;;;;;;;;;;;;;x
b_manyo;Manyo;;;;;;;;;;;;;x
b_maiwut;Maiwut;;;;;;;;;;;;;x
d_shilluk;Chollo;;;;;;;;;;;;;x
d_shilluk_adj;Chollo;;;;;;;;;;;;;x
c_shilluk;Chollo;;;;;;;;;;;;;x
c_shilluk_adj;Chollo;;;;;;;;;;;;;x
b_shilluk;Chollo;;;;;;;;;;;;;x
b_diling;Diling;;;;;;;;;;;;;x
b_talodi;Talodi;;;;;;;;;;;;;x
b_kadugli;Kadugli;;;;;;;;;;;;;x
b_gedir;Gedir;;;;;;;;;;;;;x
b_takoi;Takoi;;;;;;;;;;;;;x
b_biem;Biem;;;;;;;;;;;;;x
b_buram;Buram;;;;;;;;;;;;;x
c_belanda;Belanda;;;;;;;;;;;;;x
c_belanda_adj;Belanda;;;;;;;;;;;;;x
b_belanda;Belanda;;;;;;;;;;;;;x
b_fangak;Fangak;;;;;;;;;;;;;x
b_waat;Waat;;;;;;;;;;;;;x
b_ayod;Ayod;;;;;;;;;;;;;x
b_duk_padiet;Duk Padiet;;;;;;;;;;;;;x
b_duk_payuel;Duk Payuel;;;;;;;;;;;;;x
b_wernyol;Wernyol;;;;;;;;;;;;;x
b_kongor;Kongor;;;;;;;;;;;;;x
d_anuak;Anuak;;;;;;;;;;;;;x
d_anuak_adj;Anuak;;;;;;;;;;;;;x
ckc_anuak;Anuak;;;;;;;;;;;;;x
ckc_anuak_adj;Anuak;;;;;;;;;;;;;x
b_anuak;Anuak;;;;;;;;;;;;;x
b_akobo;Akobo;;;;;;;;;;;;;x
b_pibor;Pibor;;;;;;;;;;;;;x
b_pochalla;Pochalla;;;;;;;;;;;;;x
b_tirgol;Tirgol;;;;;;;;;;;;;x
b_manyeran;Manyeran;;;;;;;;;;;;;x
b_wunkok;Wunkok;;;;;;;;;;;;;x
b_chargoz;Chargoz;;;;;;;;;;;;;x
c_wipaco;Wipaco;;;;;;;;;;;;;x
c_wipaco_adj;Wipaco;;;;;;;;;;;;;x
b_wipaco;Wipaco;;;;;;;;;;;;;x
b_lobira;Lobira;;;;;;;;;;;;;x
b_kapoeta;Kapoeta;;;;;;;;;;;;;x
b_narongyet;Narongyet;;;;;;;;;;;;;x
b_tchumakori;Tchumakori;;;;;;;;;;;;;x
b_lumeyen;Lumeyen;;;;;;;;;;;;;x
b_nawayareng;Nawayareng;;;;;;;;;;;;;x
b_lodomei;Lodomei;;;;;;;;;;;;;x
d_tegidi;Tegidi;;;;;;;;;;;;;x
d_tegidi_adj;Tegidi;;;;;;;;;;;;;x
c_tegidi;Tegidi;;;;;;;;;;;;;x
c_tegidi_adj;Tegidi;;;;;;;;;;;;;x
b_tegidi;Tegidi;;;;;;;;;;;;;x
b_kaaling;Kaaling;;;;;;;;;;;;;x
b_todonyang;Todonyang;;;;;;;;;;;;;x
b_lowarengak;Lowarengak;;;;;;;;;;;;;x
b_nariokotome;Nariokotome;;;;;;;;;;;;;x
b_lokitaung;Lokitaung;;;;;;;;;;;;;x
b_kaeris;Kaeris;;;;;;;;;;;;;x
b_kokuro;Kokuro;;;;;;;;;;;;;x
c_baar;Baar;;;;;;;;;;;;;x
c_baar_adj;Baar;;;;;;;;;;;;;x
b_baar_baar;BaarBaar;;;;;;;;;;;;;x
b_kaigo;Kaigo;;;;;;;;;;;;;x
b_poko;Poko;;;;;;;;;;;;;x
b_juba;Juba;;;;;;;;;;;;;x
b_mongalla;Mongalla;;;;;;;;;;;;;x
b_liria;Liria;;;;;;;;;;;;;x
b_torit;Torit;;;;;;;;;;;;;x
b_magwi;Magwi;;;;;;;;;;;;;x
d_joka;Joka;;;;;;;;;;;;;x
d_joka_adj;Joka;;;;;;;;;;;;;x
c_jok_a_jok;Jok-a-Jok;;;;;;;;;;;;;x
c_jok_a_jok_adj;Jok-a-Jok;;;;;;;;;;;;;x
b_jok_a_jok;Jok-a-Jok;;;;;;;;;;;;;x
b_obalang;Obalang;;;;;;;;;;;;;x
b_aloi;Aloi;;;;;;;;;;;;;x
b_alebtong;Alebtong;;;;;;;;;;;;;x
b_orwamuge;Orwamuge;;;;;;;;;;;;;x
b_arapai;Arapai;;;;;;;;;;;;;x
b_lwala;Lwala;;;;;;;;;;;;;x
b_dokolo;Dokolo;;;;;;;;;;;;;x
c_pakwak;Pakwak;;;;;;;;;;;;;x
c_pakwak_adj;Pakwak;;;;;;;;;;;;;x
b_pakwak;Pakwak;;;;;;;;;;;;;x
b_lolim;Lolim;;;;;;;;;;;;;x
b_purongo;Purongo;;;;;;;;;;;;;x
b_anaka;Anaka;;;;;;;;;;;;;x
b_nwoya;Nwoya;;;;;;;;;;;;;x
b_ongako;Ongako;;;;;;;;;;;;;x
b_gulu;Gulu;;;;;;;;;;;;;x
b_olwiyo;Olwiyo;;;;;;;;;;;;;x
c_pokot;Pokot;;;;;;;;;;;;;x
c_pokot_adj;Pokot;;;;;;;;;;;;;x
b_pokot;Pokot;;;;;;;;;;;;;x
b_nadoto;Nadoto;;;;;;;;;;;;;x
b_kerio;Kerio;;;;;;;;;;;;;x
b_lodwar;Lodwar;;;;;;;;;;;;;x
b_nadapal;Nadapal;;;;;;;;;;;;;x
b_turkwel;Turkwel;;;;;;;;;;;;;x
b_loperot;Loperot;;;;;;;;;;;;;x
b_lokichar;Lokichar;;;;;;;;;;;;;x
