#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_eckixil;Eckixil;Eckixil;Eckixil;;Eckixil;;;;;;;;;x
b_alacranes;Alacranes;Alacranes;Alacranes;;Alacranes;;;;;;;;;x
b_milpa;Milpa;Milpa;Milpa;;Milpa;;;;;;;;;x
b_azul;Azul;Azul;Azul;;Azul;;;;;;;;;x
c_altun_ha;Altun Ha;Altun Ha;Altun Ha;;Altun Ha;;;;;;;;;x
c_altun_ha_adj;Altuna;Altuna;Altuna;;Altuna;;;;;;;;;x
b_altun_ha;Altun Ha;Altun Ha;Altun Ha;;Altun Ha;;;;;;;;;x
b_colha;Colha;Colha;Colha;;Colha;;;;;;;;;x
b_moho;Moho;Moho;Moho;;Moho;;;;;;;;;x
b_lamanai;Lamanai;Lamanai;Lamanai;;Lamanai;;;;;;;;;x
b_noh-mul;Noh Mul;Noh Mul;Noh Mul;;Noh Mul;;;;;;;;;x
c_tikal;Tikal;Tikal;Tikal;;Tikal;;;;;;;;;x
c_tikal_adj;Tikalish;Tikalish;Tikalish;;Tikalish;;;;;;;;;x
b_tikal;Tikal;Tikal;Tikal;;Tikal;;;;;;;;;x
b_caracol;Caracol;Caracol;Caracol;;Caracol;;;;;;;;;x
b_xultun;Xultun;Xultun;Xultun;;Xultun;;;;;;;;;x
b_nakum;Nakum;Nakum;Nakum;;Nakum;;;;;;;;;x
b_yaxha;Yaxha;Yaxha;Yaxha;;Yaxha;;;;;;;;;x
b_sacul;Sacul;Sacul;Sacul;;Sacul;;;;;;;;;x
b_ixkun;Ixkun;Ixkun;Ixkun;;Ixkun;;;;;;;;;x
c_xunantunich;Xunantunich;Xunantunich;Xunantunich;;Xunantunich;;;;;;;;;x
c_xunantunich_adj;Xunantuni;Xunantuni;Xunantuni;;Xunantuni;;;;;;;;;x
b_xunantunich;Xunantunich;Xunantunich;Xunantunich;;Xunantunich;;;;;;;;;x
b_naj_tunich;Naj Tunich;Naj Tunich;Naj Tunich;;Naj Tunich;;;;;;;;;x
b_dangriga;Dangriga;Dangriga;Dangriga;;Dangriga;;;;;;;;;x
b_belmopan;Belmopan;Belmopan;Belmopan;;Belmopan;;;;;;;;;x
b_num-li;Num Li;Num Li;Num Li;;Num Li;;;;;;;;;x
d_chichen-itza;Chichen Itza;Chichén Itzá;Chichén Itzá;;Chichén Itzá;;;;;;;;;x
d_chichen-itza_adj;Chichen;Chichén;Chichén;;Chichén;;;;;;;;;x
c_chichen-itza;Chichén Itzá;Chichén Itzá;Chichén Itzá;;Chichén Itzá;;;;;;;;;x
c_chichen-itza_adj;Chichén;Chichén;Chichén;;Chichén;;;;;;;;;x
b_chichen-itza;Chichén Itzá;Chichén Itzá;Chichén Itzá;;Chichén Itzá;;;;;;;;;x
b_uucyabnal;Uucyabnal;Uucyabnal;Uucyabnal;;Uucyabnal;;;;;;;;;x
b_coluba;Coluba;Coluba;Coluba;;Coluba;;;;;;;;;x
b_cerritos;Cerritos;Cerritos;Cerritos;;Cerritos;;;;;;;;;x
b_tizimin;Tizimin;Tizimin;Tizimin;;Tizimin;;;;;;;;;x
b_holchit;Holchit;Holchit;Holchit;;Holchit;;;;;;;;;x
b_izamal;Izamal;Izamal;Izamal;;Izamal;;;;;;;;;x
c_dzidzantun;Dzidzantún;Dzidzantún;Dzidzantún;;Dzidzantún;;;;;;;;;x
c_dzidzantun_adj;Dzidzantúna;Dzidzantúna;Dzidzantúna;;Dzidzantúna;;;;;;;;;x
b_dzidzantun;Dzidzantún;Dzidzantún;Dzidzantún;;Dzidzantún;;;;;;;;;x
b_dzilam;Dzilam;Dzilam;Dzilam;;Dzilam;;;;;;;;;x
b_motul;Motul;Motul;Motul;;Motul;;;;;;;;;x
b_xcambo;Xcambo;Xcambo;Xcambo;;Xcambo;;;;;;;;;x
b_kantunil;Kantunil;Kantunil;Kantunil;;Kantunil;;;;;;;;;x
c_xcaret;Xcaret;Xcaret;Xcaret;;Xcaret;;;;;;;;;x
c_xcaret_adj;Xcareton;Xcareton;Xcareton;;Xcareton;;;;;;;;;x
b_xcaret;Xcaret;Xcaret;Xcaret;;Xcaret;;;;;;;;;x
b_contey;Contey;Contey;Contey;;Contey;;;;;;;;;x
b_cancun;Cancun;Cancun;Cancun;;Cancun;;;;;;;;;x
b_catoche;Catoche;Catoche;Catoche;;Catoche;;;;;;;;;x
c_kuutsmil;Kùutsmil;Kùutsmil;Kùutsmil;;Kùutsmil;;;;;;;;;x	
c_kuutsmil_adk;Kùutsmili;Kùutsmili;Kùutsmili;;Kùutsmili;;;;;;;;;x
b_kuutsmil;Kùutsmil;Kùutsmil;Kùutsmil;;Kùutsmil;;;;;;;;;x
b_celarain;Celarain;Celarain;Celarain;;Celarain;;;;;;;;;x
d_tulum;Tulum;Tulum;Tulum;;Tulum;;;;;;;;;x
d_tulum_adj;Tulumi;Tulumi;Tulumi;;Tulumi;;;;;;;;;x
c_tulum;Tulum;Tulum;Tulum;;Tulum;;;;;;;;;x
c_tulum_adj;Tulumi;Tulumi;Tulumi;;Tulumi;;;;;;;;;x
b_tulum;Tulum;Tulum;Tulum;;Tulum;;;;;;;;;x
b_mayil;Mayil;Mayil;Mayil;;Mayil;;;;;;;;;x
b_coba;Coba;Coba;Coba;;Coba;;;;;;;;;x
b_tancah;Tancah;Tancah;Tancah;;Tancah;;;;;;;;;x
b_pajaros;Pajaros;Pajaros;Pajaros;;Pajaros;;;;;;;;;x
c_okop;Okop;Okop;Okop;;Okop;;;;;;;;;x
c_okop_adj;Okopin;Okopin;Okopin;;Okopin;;;;;;;;;x
b_okop;Okop;Okop;Okop;;Okop;;;;;;;;;x
b_ek-balam;Ek Balam;Ek Balam;Ek Balam;;Ek Balam;;;;;;;;;x
b_valladolid;Valladolid;Valladolid;Valladolid;;Valladolid;;;;;;;;;x
b_ikil;Ikil;Ikil;Ikil;;Ikil;;;;;;;;;x
b_yaxuna;Yaxuna;Yaxuna;Yaxuna;;Yaxuna;;;;;;;;;x
c_cetumal;Cetumal;Cetumal;Cetumal;;Cetumal;;;;;;;;;x
c_cetumal_adj;Cetumali;Cetumali;Cetumali;;Cetumali;;;;;;;;;x
b_cetumal;Cetumal;Cetumal;Cetumal;;Cetumal;;;;;;;;;x
b_herradura;Herradura;Herradura;Herradura;;Herradura;;;;;;;;;x
b_cerros;Cerros;Cerros;Cerros;;Cerros;;;;;;;;;x
b_hondo;Hondo;Hondo;Hondo;;Hondo;;;;;;;;;x
b_chinchorro;Chinchorro;Chinchorro;Chinchorro;;Chinchorro;;;;;;;;;x
c_tzucacab;Tzucacab;Tzucacab;Tzucacab;;Tzucacab;;;;;;;;;x
c_tzucacab_adj;Tzucacaban;Tzucacaban;Tzucacaban;;Tzucacaban;;;;;;;;;x
b_tzucacab;Tzucacab;Tzucacab;Tzucacab;;Tzucacab;;;;;;;;;x
b_chunhuhub;Chunhuhub;Chunhuhub;Chunhuhub;;Chunhuhub;;;;;;;;;x
b_quintana;Quintana;Quintana;Quintana;;Quintana;;;;;;;;;x
b_roo;Roo;Roo;Roo;;Roo;;;;;;;;;x
k_oaxaca;Oaxaca;Oaxaca;Oaxaca;;Oaxaca;;;;;;;;;x
k_oaxaca_adj;Oaxacan;Oaxacan;Oaxacan;;Oaxacan;;;;;;;;;x
d_chankultic;Chankultic;Chankultic;Chankultic;;Chankultic;;;;;;;;;x
d_chankultic_adj;Chankultica;Chankultica;Chankultica;;Chankultica;;;;;;;;;x
c_chankultic;Chankultic;Chankultic;Chankultic;;Chankultic;;;;;;;;;x
c_chankultic_adj;Chankultica;Chankultica;Chankultica;;Chankultica;;;;;;;;;x
b_chankultic;Chankultic;Chankultic;Chankultic;;Chankultic;;;;;;;;;x
b_tonina;Tonina;Tonina;Tonina;;Tonina;;;;;;;;;x
b_comitan;Comitan;Comitan;Comitan;;Comitan;;;;;;;;;x
b_ixtatan;Ixtatan;Ixtatan;Ixtatan;;Ixtatan;;;;;;;;;x
c_tuxtla;Tuxtla;Tuxtla;Tuxtla;;Tuxtla;;;;;;;;;x
c_tuxtla_adj;Tuxtlan;Tuxtlan;Tuxtlan;;Tuxtlan;;;;;;;;;x
b_tuxtla;Tuxtla;Tuxtla;Tuxtla;;Tuxtla;;;;;;;;;x
b_zinacantan;Zinacantan;Zinacantan;Zinacantan;;Zinacantan;;;;;;;;;x
b_suchiapa;Suchiapa;Suchiapa;Suchiapa;;Suchiapa;;;;;;;;;x
c_lacanha;Lacanha;Lacanhá;Lacanhá;;Lacanhá;;;;;;;;;x
c_lacanha_adj;Lacanha;Lacanhá;Lacanhá;;Lacanhá;;;;;;;;;x
b_lacanha;Lacanha;Lacanhá;Lacanhá;;Lacanhá;;;;;;;;;x
b_mar;Mar;Mar;Mar;;Mar;;;;;;;;;x
b_naha;Naha;Naha;Naha;;Naha;;;;;;;;;x
b_bonampak;Bonampak;Bonampak;Bonampak;;Bonampak;;;;;;;;;x
c_yaxchilan;Yaxchilan;Yaxchilán;Yaxchilán;;Yaxchilán;;;;;;;;;x
c_yaxchilan_adj;Yaxchilani;Yaxchiláni;Yaxchiláni;;Yaxchiláni;;;;;;;;;x
b_yaxchilan;Yaxchilan;Yaxchilán;Yaxchilán;;Yaxchilán;;;;;;;;;x
b_mirador;Mirador;Mirador;Mirador;;Mirador;;;;;;;;;x
b_uxul;Uxul;Uxul;Uxul;;Uxul;;;;;;;;;x
b_zotz;Zotz;Zotz;Zotz;;Zotz;;;;;;;;;x
d_coatzalcoalcos;Coatzalcoalcos;Coatzalcoalcos;Coatzalcoalcos;;Coatzalcoalcos;;;;;;;;;x
d_coatzalcoalcos_adj;Coatzalcoa;Coatzalcoa;Coatzalcoa;;Coatzalcoa;;;;;;;;;x
c_coatzalcoalcos;Coatzalcoalcos;Coatzalcoalcos;Coatzalcoalcos;;Coatzalcoalcos;;;;;;;;;x
c_coatzalcoalcos_adj;Coatzalcoa;Coatzalcoa;Coatzalcoa;;Coatzalcoa;;;;;;;;;x
b_coatzalcoalcos;Coatzalcoalcos;Coatzalcoalcos;Coatzalcoalcos;;Coatzalcoalcos;;;;;;;;;x
b_minatitlan;Minatitlan;Minatitlan;Minatitlan;;Minatitlan;;;;;;;;;x
b_nanchital;Nanchital;Nanchital;Nanchital;;Nanchital;;;;;;;;;x
b_ixhuatlan;Ixhuatlan;Ixhuatlan;Ixhuatlan;;Ixhuatlan;;;;;;;;;x
c_acayucan;Acayucan;Acayucan;Acayucan;;Acayucan;;;;;;;;;x
c_acayucan_adj;Acayucani;Acayucani;Acayucani;;Acayucani;;;;;;;;;x
b_acayucan;Acayucan;Acayucan;Acayucan;;Acayucan;;;;;;;;;x
b_pajapan;Pajapan;Pajapan;Pajapan;;Pajapan;;;;;;;;;x
b_jaltipan;Jaltipan;Jaltipan;Jaltipan;;Jaltipan;;;;;;;;;x
c_tecpatan;Tecpatan;Tecpatán;Tecpatán;;Tecpatán;;;;;;;;;x
c_tecpatan_adj;Tecpatani;Tecpatáni;Tecpatáni;;Tecpatáni;;;;;;;;;x
b_tecpatan;Tecpatan;Tecpatán;Tecpatán;;Tecpatán;;;;;;;;;x
b_copainala;Copainala;Copainala;Copainala;;Copainala;;;;;;;;;x
b_ocotepec;Ocotepec;Ocotepec;Ocotepec;;Ocotepec;;;;;;;;;x
c_macuspana;Macuspana;Macuspana;Macuspana;;Macuspana;;;;;;;;;x
c_macuspana_adj;Macuspanan;Macuspanan;Macuspanan;;Macuspanan;;;;;;;;;x
b_macuspana;Macuspana;Macuspana;Macuspana;;Macuspana;;;;;;;;;x
b_teapa;Teapa;Teapa;Teapa;;Teapa;;;;;;;;;x
b_tortuguero;Tortuguero;Tortuguero;Tortuguero;;Tortuguero;;;;;;;;;x
d_palenque;Palenque;Palenque;Palenque;;Palenque;;;;;;;;;x
d_palenque_adj;Palenquen;Palenquen;Palenquen;;Palenquen;;;;;;;;;x
c_palenque;Palenque;Palenque;Palenque;;Palenque;;;;;;;;;x
c_palenque_adj;Palenquen;Palenquen;Palenquen;;Palenquen;;;;;;;;;x
b_palenque;Palenque;Palenque;Palenque;;Palenque;;;;;;;;;x
b_pamona;Pamona;Pamona;Pamona;;Pamona;;;;;;;;;x
b_balancan;Balancan;Balancan;Balancan;;Balancan;;;;;;;;;x
b_chancala;Chancala;Chancala;Chancala;;Chancala;;;;;;;;;x
b_yajalon;Yajalon;Yajalon;Yajalon;;Yajalon;;;;;;;;;x
b_ocosingo;Ocosingo;Ocosingo;Ocosingo;;Ocosingo;;;;;;;;;x
c_calakmul;Calakmul;Calákmul;Calákmul;;Calákmul;;;;;;;;;x
c_calakmul_adj;Calakmula;Calákmula;Calákmula;;Calákmula;;;;;;;;;x
b_calakmul;Calakmul;Calákmul;Calákmul;;Calákmul;;;;;;;;;x
b_cunduacan;Cunduacan;Cunduacan;Cunduacan;;Cunduacan;;;;;;;;;x
b_xpujil;Xpujil;Xpujil;Xpujil;;Xpujil;;;;;;;;;x
b_nadzcaan;Nadzcaan;Nadzcaan;Nadzcaan;;Nadzcaan;;;;;;;;;x
b_chicanna;Chicanna;Chicanna;Chicanna;;Chicanna;;;;;;;;;x
c_xicalanco;Xicalanco;Xicalanco;Xicalanco;;Xicalanco;;;;;;;;;x
c_xicalanco_adj;Xicalancon;Xicalancon;Xicalancon;;Xicalancon;;;;;;;;;x
b_xicalanco;Xicalanco;Xicalanco;Xicalanco;;Xicalanco;;;;;;;;;x
b_balamku;Balamku;Balamku;Balamku;;Balamku;;;;;;;;;x
b_pital;Pital;Pital;Pital;;Pital;;;;;;;;;x
c_comalcalco;Comalcalco;Comalcalco;Comalcalco;;Comalcalco;;;;;;;;;x
c_comalcalco_adj;Comalcalcon;Comalcalcon;Comalcalcon;;Comalcalcon;;;;;;;;;x
b_comalcalco;Comalcalco;Comalcalco;Comalcalco;;Comalcalco;;;;;;;;;x
b_usumacinta;Usumacinta;Usumacinta;Usumacinta;;Usumacinta;;;;;;;;;x
b_ocuiltzapotlan;Ocuiltzapotlan;Ocuiltzapotlan;Ocuiltzapotlan;;Ocuiltzapotlan;;;;;;;;;x
d_izapa;Izapa;Izapa;Izapa;;Izapa;;;;;;;;;x
d_izapa_adj;Izapan;Izapan;Izapan;;Izapan;;;;;;;;;x
c_izapa;Izapa;Izapa;Izapa;;Izapa;;;;;;;;;x
c_izapa_adj;Izapan;Izapan;Izapan;;Izapan;;;;;;;;;x
b_izapa;Izapa;Izapa;Izapa;;Izapa;;;;;;;;;x
b_tapachula;Tapachula;Tapachula;Tapachula;;Tapachula;;;;;;;;;x
b_huixtla;Huixtla;Huixtla;Huixtla;;Huixtla;;;;;;;;;x
b_tacana;Tacana;Tacana;Tacana;;Tacana;;;;;;;;;x
c_chantuto;Chantuto;Chantuto;Chantuto;;Chantuto;;;;;;;;;x
c_chantuto_adj;Chantuton;Chantuton;Chantuton;;Chantuton;;;;;;;;;x
b_chantuto;Chantuto;Chantuto;Chantuto;;Chantuto;;;;;;;;;x
b_escuintla;Escuintla;Escuintla;Escuintla;;Escuintla;;;;;;;;;x
b_mapastepec;Mapastepec;Mapastepec;Mapastepec;;Mapastepec;;;;;;;;;x
c_tonala;Tonala;Tonalá;Tonalá;;Tonalá;;;;;;;;;x
c_tonala_adj;Tonalan;Tonalán;Tonalán;;Tonalán;;;;;;;;;x
b_tonala;Tonala;Tonalá;Tonalá;;Tonalá;;;;;;;;;x
b_arriaga;Arriaga;Arriaga;Arriaga;;Arriaga;;;;;;;;;x
b_pijijiapan;Pijijiapan;Pijijiapan;Pijijiapan;;Pijijiapan;;;;;;;;;x
k_copan;Copan;Copan;Copan;;Copan;;;;;;;;;x
k_copan_adj;Copani;Copani;Copani;;Copani;;;;;;;;;x
d_kaqchikel;Kaqchikel;Kaqchikel;Kaqchikel;;Kaqchikel;;;;;;;;;x
d_kaqchikel_adj;Kaqchikelan;Kaqchikelan;Kaqchikelan;;Kaqchikelan;;;;;;;;;x
c_iximche;Iximche;Iximche;Iximche;;Iximche;;;;;;;;;x
c_iximche_adj;Iximchen;Iximchen;Iximchen;;Iximchen;;;;;;;;;x
b_iximche;Iximche;Iximche;Iximche;;Iximche;;;;;;;;;x
b_utatlan;Utatlan;Utatlan;Utatlan;;Utatlan;;;;;;;;;x
b_quiche;Quiche;Quiche;Quiche;;Quiche;;;;;;;;;x
b_guatemala;Guatemala;Guatemala;Guatemala;;Guatemala;;;;;;;;;x
b_huehuetenango;Huehuetenango;Huehuetenango;Huehuetenango;;Huehuetenango;;;;;;;;;x
c_abaj-takalik;Abaj Takalik;Abaj Takalik;Abaj Takalik;;Abaj Takalik;;;;;;;;;x
c_abaj-takalik_adj;Takaliki;Takaliki;Takaliki;;Takaliki;;;;;;;;;x
b_abaj-takalik;Abaj Takalik;Abaj Takalik;Abaj Takalik;;Abaj Takalik;;;;;;;;;x
b_atitlan;Atitlan;Atitlan;Atitlan;;Atitlan;;;;;;;;;x
b_baul;Baul;Baul;Baul;;Baul;;;;;;;;;x
b_cotzumalguapa;Cotzumalguapa;Cotzumalguapa;Cotzumalguapa;;Cotzumalguapa;;;;;;;;;x
c_kaminaljuyu;Kaminaljuyu;Kaminaljuyú;Kaminaljuyú;;Kaminaljuyú;;;;;;;;;x
c_kaminaljuyu_adj;Kaminaljuyun;Kaminaljuyun;Kaminaljuyún;;Kaminaljuyún;;;;;;;;;x
b_kaminaljuyu;Kaminaljuyu;Kaminaljuyú;Kaminaljuyú;;Kaminaljuyú;;;;;;;;;x
b_quetzal;Quetzal;Quetzal;Quetzal;;Quetzal;;;;;;;;;x
b_escuintla;Escuintla;Escuintla;Escuintla;;Escuintla;;;;;;;;;x
d_zacualpa;Zacualpa;Zacualpa;Zacualpa;;Zacualpa;;;;;;;;;x		
d_zacualpa_adj;Zacualpan;Zacualpan;Zacualpan;;Zacualpan;;;;;;;;;x
c_salama;Salama;Salama;Salama;;Salama;;;;;;;;;x
c_salama_adj;Salaman;Salaman;Salaman;;Salaman;;;;;;;;;x
b_salama;Salama;Salama;Salama;;Salama;;;;;;;;;x
b_coban;Coban;Coban;Coban;;Coban;;;;;;;;;x
b_zacualpa;Zacualpa;Zacualpa;Zacualpa;;Zacualpa;;;;;;;;;x
c_senahu;Senahu;Senahú;Senahú;;Senahú;;;;;;;;;x
c_senahu_adj;Senahun;Senahún;Senahún;;Senahún;;;;;;;;;x
b_senahu;Senahu;Senahú;Senahú;;Senahú;;;;;;;;;x
b_cancuen;Cancuen;Cancuen;Cancuen;;Cancuen;;;;;;;;;x
b_polochic;Polochic;Polochic;Polochic;;Polochic;;;;;;;;;x
c_ahuachapan;Ahuachapan;Ahuachapan;Ahuachapan;;Ahuachapan;;;;;;;;;x
c_ahuachapan_adj;Ahuachapan;Ahuachapan;Ahuachapan;;Ahuachapan;;;;;;;;;x
b_ahuachapan;Ahuachapan;Ahuachapan;Ahuachapan;;Ahuachapan;;;;;;;;;x
b_amatitlan;Amatitlan;Amatitlan;Amatitlan;;Amatitlan;;;;;;;;;x
b_cuilapa;Cuilapa;Cuilapa;Cuilapa;;Cuilapa;;;;;;;;;x
c_zacatecoluca;Zacatecoluca;Zacatecoluca;Zacatecoluca;;Zacatecoluca;;;;;;;;;x
c_zacatecoluca_adj;Zacatecolucan;Zacatecolucan;Zacatecolucan;;Zacatecolucan;;;;;;;;;x
b_zacatecoluca;Zacatecoluca;Zacatecoluca;Zacatecoluca;;Zacatecoluca;;;;;;;;;x
b_tazumal;Tazumal;Tazumal;Tazumal;;Tazumal;;;;;;;;;x
b_chalchuapa;Chalchuapa;Chalchuapa;Chalchuapa;;Chalchuapa;;;;;;;;;x
b_sonsonate;Sonsonate;Sonsonate;Sonsonate;;Sonsonate;;;;;;;;;x
d_copan;Copan;Copan;Copan;;Copan;;;;;;;;;x
d_copan_adj;Copani;Copani;Copani;;Copani;;;;;;;;;x
c_copan;Copan;Copan;Copan;;Copan;;;;;;;;;x
c_copan_adj;Copani;Copani;Copani;;Copani;;;;;;;;;x
b_copan;Copan;Copan;Copan;;Copan;;;;;;;;;x
b_macuelizo;Macuelizo;Macuelizo;Macuelizo;;Macuelizo;;;;;;;;;x
b_zacapa;Zacapa;Zacapa;Zacapa;;Zacapa;;;;;;;;;x
b_chiquimula;Chiquimula;Chiquimula;Chiquimula;;Chiquimula;;;;;;;;;x
b_oxwitiki;Oxwitiki;Oxwitiki;Oxwitiki;;Oxwitiki;;;;;;;;;x
b_towitiki;Towitiki;Towitiki;Towitiki;;Towitiki;;;;;;;;;x
c_ouitigua;Ouitigua;Ouitiguá;Ouitiguá;;Ouitiguá;;;;;;;;;x
c_ouitigua_adj;Ouitiguan;Ouitiguán;Ouitiguán;;Ouitiguán;;;;;;;;;x
b_ouitigua;Ouitigua;Ouitiguá;Ouitiguá;;Ouitiguá;;;;;;;;;x
b_higos;Higos;Higos;Higos;;Higos;;;;;;;;;x
b_estor;Estor;Estor;Estor;;Estor;;;;;;;;;x
b_quimistan;Quimistan;Quimistan;Quimistan;;Quimistan;;;;;;;;;x
c_cuyamel;Cuyamel;Cuyamel;Cuyamel;;Cuyamel;;;;;;;;;x
c_cuyamel_adj;Cuyamela;Cuyamela;Cuyamela;;Cuyamela;;;;;;;;;x
b_cuyamel;Cuyamel;Cuyamel;Cuyamel;;Cuyamel;;;;;;;;;x
b_tela;Tela;Tela;Tela;;Tela;;;;;;;;;x
b_choloma;Choloma;Choloma;Choloma;;Choloma;;;;;;;;;x
b_ulua;Ulua;Ulua;Ulua;;Ulua;;;;;;;;;x
b_izopo;Izopo;Izopo;Izopo;;Izopo;;;;;;;;;x
c_petoa;Petoa;Petoa;Petoa;;Petoa;;;;;;;;;x
c_petoa_adj;Petoan;Petoan;Petoan;;Petoan;;;;;;;;;x
b_petoa;Petoa;Petoa;Petoa;;Petoa;;;;;;;;;x
b_suja;Suja;Suja;Suja;;Suja;;;;;;;;;x
b_yoro;Yoro;Yoro;Yoro;;Yoro;;;;;;;;;x
c_opalaca;Opalaca;Opalaca;Opalaca;;Opalaca;;;;;;;;;x
c_opalaca_adj;Opalacan;Opalacan;Opalacan;;Opalacan;;;;;;;;;x
b_opalaca;Opalaca;Opalaca;Opalaca;;Opalaca;;;;;;;;;x
b_metapan;Metapan;Metapan;Metapan;;Metapan;;;;;;;;;x
b_cihuatan;Cihuatan;Cihuatan;Cihuatan;;Cihuatan;;;;;;;;;x
d_cubulero;Cubulero;Cubulero;Cubulero;;Cubulero;;;;;;;;;x
d_cubulero_adj;Cubuleron;Cubuleron;Cubuleron;;Cubuleron;;;;;;;;;x
c_cubulero;Cubulero;Cubulero;Cubulero;;Cubulero;;;;;;;;;x
c_cubulero_adj;Cubuleron;Cubuleron;Cubuleron;;Cubuleron;;;;;;;;;x
b_cubulero;Cubulero;Cubulero;Cubulero;;Cubulero;;;;;;;;;x
b_marcala;Marcala;Marcala;Marcala;;Marcala;;;;;;;;;x
b_tegucigualpa;Tegucigualpa;Tegucigualpa;Tegucigualpa;;Tegucigualpa;;;;;;;;;x
c_usulutan;Usulutan;Usulutan;Usulutan;;Usulutan;;;;;;;;;x
c_usulutan_adj;Usulutani;Usulutani;Usulutani;;Usulutani;;;;;;;;;x
b_usulutan;Usulutan;Usulutan;Usulutan;;Usulutan;;;;;;;;;x
