#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_acolhuacan;Acolhuacan;Acolhuacan;Acolhuacan;;;;;;;;;;;x
b_acolhuacan_adj;Acolhuacanian;;acolhuacanisch;;;;;;;;;;;x
b_aconcagua;Aconcagua;Aconcagua;Aconcagua;;;;;;;;;;;x
b_aconcagua_adj;Aconcagian;;aconcagisch;;;;;;;;;;;x
b_acuna;Acuna;Acuna;Acuna;;;;;;;;;;;x
b_acuna_adj;Acunian;;acunisch;;;;;;;;;;;x
b_adai;Adai;Adai;Adai;;;;;;;;;;;x
b_adai_adj;Adian;;adisch;;;;;;;;;;;x
b_adirondack;Adirondack;Adirondack;Adirondack;;;;;;;;;;;x
b_adirondack_adj;Adirondackian;;adirondackisch;;;;;;;;;;;x
b_aguacane;Aguacane;Aguacane;Aguacane;;;;;;;;;;;x
b_aguacane_adj;Aguacanian;;aguacanisch;;;;;;;;;;;x
b_aguanish;Aguanish;Aguanish;Aguanish;;;;;;;;;;;x
b_aguanish_adj;Aguanishian;;aguanishisch;;;;;;;;;;;x
b_aguaro;Aguaro;Aguaro;Aguaro;;;;;;;;;;;x
b_aguaro_adj;Aguarian;;aguarisch;;;;;;;;;;;x
b_aguathuna;Aguathuna;Aguathuna;Aguathuna;;;;;;;;;;;x
b_aguathuna_adj;Aguathunian;;aguathunisch;;;;;;;;;;;x
b_ahgwahching;Ahgwahching;Ahgwahching;Ahgwahching;;;;;;;;;;;x
b_ahgwahching_adj;Ahgwahchingian;;ahgwahchingisch;;;;;;;;;;;x
b_ahkwesahsne;Ahkwesahsne;Ahkwesahsne;Ahkwesahsne;;;;;;;;;;;x
b_ahkwesahsne_adj;Ahkwesahsnian;;ahkwesahsnisch;;;;;;;;;;;x
b_ahouenrochrhonons ;Ahouenrochrhonons ;Ahouenrochrhonons ;Ahouenrochrhonons ;;;;;;;;;;;x
b_ahouenrochrhonons _adj;Ahouenrochrhonons ian;;ahouenrochrhonons isch;;;;;;;;;;;x
b_ahuachapan;Ahuachapan;Ahuachapan;Ahuachapan;;;;;;;;;;;x
b_ahuachapan_adj;Ahuachapanian;;ahuachapanisch;;;;;;;;;;;x
b_ais;Ais;Ais;Ais;;;;;;;;;;;x
b_ais_adj;Aisian;;aisisch;;;;;;;;;;;x
b_ajaruco;Ajaruco;Ajaruco;Ajaruco;;;;;;;;;;;x
b_ajaruco_adj;Ajarucian;;ajarucisch;;;;;;;;;;;x
b_ajummaawi;Ajúmmááwí;Ajúmmááwí;Ajúmmááwí;;;;;;;;;;;x
b_ajummaawi_adj;Ajúmmááwíian;;ajúmmááwíisch;;;;;;;;;;;x
b_akaitikka;Akaitikka;Akaitikka;Akaitikka;;;;;;;;;;;x
b_akaitikka_adj;Akaitikkian;;akaitikkisch;;;;;;;;;;;x
b_ake;Ake;Ake;Ake;;;;;;;;;;;x
b_ake_adj;Akian;;akisch;;;;;;;;;;;x
b_akokisa;Akokisa;Akokisa;Akokisa;;;;;;;;;;;x
b_akokisa_adj;Akokisian;;akokisisch;;;;;;;;;;;x
b_akukameskesich;Akukameskesich;Akukameskesich;Akukameskesich;;;;;;;;;;;x
b_akukameskesich_adj;Akukameskesichian;;akukameskesichisch;;;;;;;;;;;x
b_alacranes;Alacranes;Alacranes;Alacranes;;;;;;;;;;;x
b_alacranes_adj;Alacranesian;;alacranesisch;;;;;;;;;;;x
b_albiui;Albiui;Albiui;Albiui;;;;;;;;;;;x
b_albiui_adj;Albian;;albisch;;;;;;;;;;;x
b_algoma;Algoma;Algoma;Algoma;;;;;;;;;;;x
b_algoma_adj;Algomian;;algomisch;;;;;;;;;;;x
b_algonac;Algonac;Algonac;Algonac;;;;;;;;;;;x
b_algonac_adj;Algonacian;;algonacisch;;;;;;;;;;;x
b_aliquippa;Aliquippa;Aliquippa;Aliquippa;;;;;;;;;;;x
b_aliquippa_adj;Aliquippian;;aliquippisch;;;;;;;;;;;x
b_allegany;Allegany;Allegany;Allegany;;;;;;;;;;;x
b_allegany_adj;Alleganian;;alleganisch;;;;;;;;;;;x
b_alliouagana;Alliouagana;Alliouagana;Alliouagana;;;;;;;;;;;x
b_alliouagana_adj;Alliouaganian;;alliouaganisch;;;;;;;;;;;x
b_aloubaera;Aloubaéra;Aloubaéra;Aloubaéra;;;;;;;;;;;x
b_aloubaera_adj;Aloubaérian;;aloubaérisch;;;;;;;;;;;x
b_altamaha ;Altamaha ;Altamaha ;Altamaha ;;;;;;;;;;;x
b_altamaha _adj;Altamaha ian;;altamaha isch;;;;;;;;;;;x
b_altamura;Altamura;Altamura;Altamura;;;;;;;;;;;x
b_altamura_adj;Altamurian;;altamurisch;;;;;;;;;;;x
b_altun_ha;Altun Ha;Altun Ha;Altun Ha;;;;;;;;;;;x
b_altun_ha_adj;Altun Hian;;altun hisch;;;;;;;;;;;x
b_amaazising;Amaazising;Amaazising;Amaazising;;;;;;;;;;;x
b_amaazising_adj;Amaazisingian;;amaazisingisch;;;;;;;;;;;x
b_amapa;Amapá;Amapá;Amapá;;;;;;;;;;;x
b_amapa_adj;Amapáian;;amapáisch;;;;;;;;;;;x
b_amaqua;Amaqua;Amaqua;Amaqua;;;;;;;;;;;x
b_amaqua_adj;Amaqian;;amaqisch;;;;;;;;;;;x
b_amayelegwa;Amaye'le'gwa;Amaye'le'gwa;Amaye'le'gwa;;;;;;;;;;;x
b_amayelegwa_adj;Amaye'le'gwian;;amaye'le'gwisch;;;;;;;;;;;x
b_ambato;Ambato;Ambato;Ambato;;;;;;;;;;;x
b_ambato_adj;Ambatian;;ambatisch;;;;;;;;;;;x
b_amik;Amik;Amik;Amik;;;;;;;;;;;x
b_amik_adj;Amikian;;amikisch;;;;;;;;;;;x
b_ammitaalasshe;Ammitaalasshé;Ammitaalasshé;Ammitaalasshé;;;;;;;;;;;x
b_ammitaalasshe_adj;Ammitaalasshéian;;ammitaalasshéisch;;;;;;;;;;;x
b_ampiyacu;Ampiyacu;Ampiyacu;Ampiyacu;;;;;;;;;;;x
b_ampiyacu_adj;Ampiyacian;;ampiyacisch;;;;;;;;;;;x
b_anaco;Anaco;Anaco;Anaco;;;;;;;;;;;x
b_anaco_adj;Anacian;;anacisch;;;;;;;;;;;x
b_anahuac;Anáhuac;Anáhuac;Anáhuac;;;;;;;;;;;x
b_anahuac_adj;Anáhuacian;;anáhuacisch;;;;;;;;;;;x
b_anaya;Anaya;Anaya;Anaya;;;;;;;;;;;x
b_anaya_adj;Anayian;;anayisch;;;;;;;;;;;x
b_anhaica;Anhaica;Anhaica;Anhaica;;;;;;;;;;;x
b_anhaica_adj;Anhaician;;anhaicisch;;;;;;;;;;;x
b_anhaica ;Anhaica ;Anhaica ;Anhaica ;;;;;;;;;;;x
b_anhaica _adj;Anhaica ian;;anhaica isch;;;;;;;;;;;x
b_anilco;Anilco;Anilco;Anilco;;;;;;;;;;;x
b_anilco_adj;Anilcian;;anilcisch;;;;;;;;;;;x
b_anitagua;Anitagu?;Anitagu?;Anitagu?;;;;;;;;;;;x
b_anitagua_adj;Anitagu?ian;;anitagu?isch;;;;;;;;;;;x
b_anoixi;Anoixi;Anoixi;Anoixi;;;;;;;;;;;x
b_anoixi_adj;Anoixian;;anoixisch;;;;;;;;;;;x
b_anoka;Anoka;Anoka;Anoka;;;;;;;;;;;x
b_anoka_adj;Anokian;;anokisch;;;;;;;;;;;x
b_anticosti;Anticosti;Anticosti;Anticosti;;;;;;;;;;;x
b_anticosti_adj;Anticostian;;anticostisch;;;;;;;;;;;x
b_apalachicoli;Apalachicoli;Apalachicoli;Apalachicoli;;;;;;;;;;;x
b_apalachicoli_adj;Apalachicolian;;apalachicolisch;;;;;;;;;;;x
b_apalatchukla;Apalatchúkla;Apalatchúkla;Apalatchúkla;;;;;;;;;;;x
b_apalatchukla_adj;Apalatchúklian;;apalatchúklisch;;;;;;;;;;;x
b_apatzingan;Apatzingán;Apatzingán;Apatzingán;;;;;;;;;;;x
b_apatzingan_adj;Apatzingánian;;apatzingánisch;;;;;;;;;;;x
b_apica;Apica;Apica;Apica;;;;;;;;;;;x
b_apica_adj;Apician;;apicisch;;;;;;;;;;;x
b_apola;Apola;Apola;Apola;;;;;;;;;;;x
b_apola_adj;Apolian;;apolisch;;;;;;;;;;;x
b_appomattox;Appomattox;Appomattox;Appomattox;;;;;;;;;;;x
b_appomattox_adj;Appomattoxian;;appomattoxisch;;;;;;;;;;;x
b_aranama;Aranama;Aranama;Aranama;;;;;;;;;;;x
b_aranama_adj;Aranamian;;aranamisch;;;;;;;;;;;x
b_arapaho;Arapaho;Arapaho;Arapaho;;;;;;;;;;;x
b_arapaho_adj;Arapahian;;arapahisch;;;;;;;;;;;x
b_arenac;Arenac;Arenac;Arenac;;;;;;;;;;;x
b_arenac_adj;Arenacian;;arenacisch;;;;;;;;;;;x
b_arequipa;Arequipa;Arequipa;Arequipa;;;;;;;;;;;x
b_arequipa_adj;Arequipian;;arequipisch;;;;;;;;;;;x
b_arhuaco;Arhuaco;Arhuaco;Arhuaco;;;;;;;;;;;x
b_arhuaco_adj;Arhuacian;;arhuacisch;;;;;;;;;;;x
b_arminta;Arminta;Arminta;Arminta;;;;;;;;;;;x
b_arminta_adj;Armintian;;armintisch;;;;;;;;;;;x
b_aroostook;Aroostook;Aroostook;Aroostook;;;;;;;;;;;x
b_aroostook_adj;Aroostookian;;aroostookisch;;;;;;;;;;;x
b_arriaga;Arriaga;Arriaga;Arriaga;;;;;;;;;;;x
b_arriaga_adj;Arriagian;;arriagisch;;;;;;;;;;;x
b_arrigahaga;Arrigahaga;Arrigahaga;Arrigahaga;;;;;;;;;;;x
b_arrigahaga_adj;Arrigahagian;;arrigahagisch;;;;;;;;;;;x
b_arukhwa;Arukhwa;Arukhwa;Arukhwa;;;;;;;;;;;x
b_arukhwa_adj;Arukhwian;;arukhwisch;;;;;;;;;;;x
b_aruwage;Aruwage;Aruwage;Aruwage;;;;;;;;;;;x
b_aruwage_adj;Aruwagian;;aruwagisch;;;;;;;;;;;x
b_ascutney;Ascutney;Ascutney;Ascutney;;;;;;;;;;;x
b_ascutney_adj;Ascutneian;;ascutneisch;;;;;;;;;;;x
b_ashalaho;Ashalaho;Ashalaho;Ashalaho;;;;;;;;;;;x
b_ashalaho_adj;Ashalahian;;ashalahisch;;;;;;;;;;;x
b_ashshipite;Ashshipíte;Ashshipíte;Ashshipíte;;;;;;;;;;;x
b_ashshipite_adj;Ashshipítian;;ashshipítisch;;;;;;;;;;;x
b_ashtabula;Ashtabula;Ashtabula;Ashtabula;;;;;;;;;;;x
b_ashtabula_adj;Ashtabulian;;ashtabulisch;;;;;;;;;;;x
b_asile;Asile;Asile;Asile;;;;;;;;;;;x
b_asile_adj;Asilian;;asilisch;;;;;;;;;;;x
b_assinica;Assinica;Assinica;Assinica;;;;;;;;;;;x
b_assinica_adj;Assinician;;assinicisch;;;;;;;;;;;x
b_atakapa;Atakapa;Atakapa;Atakapa;;;;;;;;;;;x
b_atakapa_adj;Atakapian;;atakapisch;;;;;;;;;;;x
b_atanaguaypacam;Atanaguaypacam;Atanaguaypacam;Atanaguaypacam;;;;;;;;;;;x
b_atanaguaypacam_adj;Atanaguaypacamian;;atanaguaypacamisch;;;;;;;;;;;x
b_atchatchakangouen;Atchatchakangouen;Atchatchakangouen;Atchatchakangouen;;;;;;;;;;;x
b_atchatchakangouen_adj;Atchatchakangouenian;;atchatchakangouenisch;;;;;;;;;;;x
b_atikaki;Atikaki;Atikaki;Atikaki;;;;;;;;;;;x
b_atikaki_adj;Atikakian;;atikakisch;;;;;;;;;;;x
b_atitlan;Atitlan;Atitlan;Atitlan;;;;;;;;;;;x
b_atitlan_adj;Atitlanian;;atitlanisch;;;;;;;;;;;x
b_atoka;Atoka;Atoka;Atoka;;;;;;;;;;;x
b_atoka_adj;Atokian;;atokisch;;;;;;;;;;;x
b_attaock;Attaock;Attaock;Attaock;;;;;;;;;;;x
b_attaock_adj;Attaockian;;attaockisch;;;;;;;;;;;x
b_attawapiskat;Attawapiskat;Attawapiskat;Attawapiskat;;;;;;;;;;;x
b_attawapiskat_adj;Attawapiskatian;;attawapiskatisch;;;;;;;;;;;x
b_auake;Auaké;Auaké;Auaké;;;;;;;;;;;x
b_auake_adj;Auakéian;;auakéisch;;;;;;;;;;;x
b_aubinadong;Aubinadong;Aubinadong;Aubinadong;;;;;;;;;;;x
b_aubinadong_adj;Aubinadongian;;aubinadongisch;;;;;;;;;;;x
b_autauga;Autauga;Autauga;Autauga;;;;;;;;;;;x
b_autauga_adj;Autaugian;;autaugisch;;;;;;;;;;;x
b_avavalla;Avavalla;Avavalla;Avavalla;;;;;;;;;;;x
b_avavalla_adj;Avavallian;;avavallisch;;;;;;;;;;;x
b_avoyel;Avoyel;Avoyel;Avoyel;;;;;;;;;;;x
b_avoyel_adj;Avoyelian;;avoyelisch;;;;;;;;;;;x
b_awaazisii;Awaazisii;Awaazisii;Awaazisii;;;;;;;;;;;x
b_awaazisii_adj;Awaazisian;;awaazisisch;;;;;;;;;;;x
b_axocopan;Axocopan;Axocopan;Axocopan;;;;;;;;;;;x
b_axocopan_adj;Axocopanian;;axocopanisch;;;;;;;;;;;x
b_ay-ay;Ay-ay;Ay-ay;Ay-ay;;;;;;;;;;;x
b_ay-ay_adj;Ay-aian;;ay-aisch;;;;;;;;;;;x
b_ayacucho;Ayacucho;Ayacucho;Ayacucho;;;;;;;;;;;x
b_ayacucho_adj;Ayacuchian;;ayacuchisch;;;;;;;;;;;x
b_ayanahi;Ayanahi;Ayanahi;Ayanahi;;;;;;;;;;;x
b_ayanahi_adj;Ayanahian;;ayanahisch;;;;;;;;;;;x
b_ayanamon;Ayanamon;Ayanamon;Ayanamon;;;;;;;;;;;x
b_ayanamon_adj;Ayanamonian;;ayanamonisch;;;;;;;;;;;x
b_ayapel;Ayapel;Ayapel;Ayapel;;;;;;;;;;;x
b_ayapel_adj;Ayapelian;;ayapelisch;;;;;;;;;;;x
b_aymay;Aymay;Aymay;Aymay;;;;;;;;;;;x
b_aymay_adj;Aymaian;;aymaisch;;;;;;;;;;;x
b_ayouwasi;Ayouwasi;Ayouwasi;Ayouwasi;;;;;;;;;;;x
b_ayouwasi_adj;Ayouwasian;;ayouwasisch;;;;;;;;;;;x
b_azogues;Azogues;Azogues;Azogues;;;;;;;;;;;x
b_azogues_adj;Azoguesian;;azoguesisch;;;;;;;;;;;x
b_azua;Azua;Azua;Azua;;;;;;;;;;;x
b_azua_adj;Azian;;azisch;;;;;;;;;;;x
b_azul;Azul;Azul;Azul;;;;;;;;;;;x
b_azul_adj;Azulian;;azulisch;;;;;;;;;;;x
b_b_cetumal;b_cetumal;b_cetumal;b_cetumal;;;;;;;;;;;x
b_b_cetumal_adj;b_cetumalian;;b_cetumalisch;;;;;;;;;;;x
b_baahpuuo;Baahpuuo;Baahpuuo;Baahpuuo;;;;;;;;;;;x
b_baahpuuo_adj;Baahpian;;baahpisch;;;;;;;;;;;x
b_baakting;Baakting;Baakting;Baakting;;;;;;;;;;;x
b_baakting_adj;Baaktingian;;baaktingisch;;;;;;;;;;;x
b_babeque;Babeque;Babeque;Babeque;;;;;;;;;;;x
b_babeque_adj;Babeqian;;babeqisch;;;;;;;;;;;x
b_bahama;Bahamá;Bahamá;Bahamá;;;;;;;;;;;x
b_bahama_adj;Bahamáian;;bahamáisch;;;;;;;;;;;x
b_bandana;Bandana;Bandana;Bandana;;;;;;;;;;;x
b_bandana_adj;Bandanian;;bandanisch;;;;;;;;;;;x
b_baniwa;Baniwa;Baniwa;Baniwa;;;;;;;;;;;x
b_baniwa_adj;Baniwian;;baniwisch;;;;;;;;;;;x
b_bannock;Bannock;Bannock;Bannock;;;;;;;;;;;x
b_bannock_adj;Bannockian;;bannockisch;;;;;;;;;;;x
b_baracoa;Baracoa;Baracoa;Baracoa;;;;;;;;;;;x
b_baracoa_adj;Baracian;;baracisch;;;;;;;;;;;x
b_baswenaazhi;Baswenaazhi;Baswenaazhi;Baswenaazhi;;;;;;;;;;;x
b_baswenaazhi_adj;Baswenaazhian;;baswenaazhisch;;;;;;;;;;;x
b_baul;Baul;Baul;Baul;;;;;;;;;;;x
b_baul_adj;Baulian;;baulisch;;;;;;;;;;;x
b_bayaguana;Bayaguana;Bayaguana;Bayaguana;;;;;;;;;;;x
b_bayaguana_adj;Bayaguanian;;bayaguanisch;;;;;;;;;;;x
b_bayamo;Bayamo;Bayamo;Bayamo;;;;;;;;;;;x
b_bayamo_adj;Bayamian;;bayamisch;;;;;;;;;;;x
b_bayaquitiri;Bayaquitiri;Bayaquitiri;Bayaquitiri;;;;;;;;;;;x
b_bayaquitiri_adj;Bayaquitirian;;bayaquitirisch;;;;;;;;;;;x
b_bayougoula;Bayougoula;Bayougoula;Bayougoula;;;;;;;;;;;x
b_bayougoula_adj;Bayougoulian;;bayougoulisch;;;;;;;;;;;x
b_becan;Becan;Becan;Becan;;;;;;;;;;;x
b_becan_adj;Becanian;;becanisch;;;;;;;;;;;x
b_belmopan;Belmopan;Belmopan;Belmopan;;;;;;;;;;;x
b_belmopan_adj;Belmopanian;;belmopanisch;;;;;;;;;;;x
b_benewah;Benewah;Benewah;Benewah;;;;;;;;;;;x
b_benewah_adj;Benewahian;;benewahisch;;;;;;;;;;;x
b_bidai;Bidai;Bidai;Bidai;;;;;;;;;;;x
b_bidai_adj;Bidian;;bidisch;;;;;;;;;;;x
b_biiwaabiko;Biiwaabiko;Biiwaabiko;Biiwaabiko;;;;;;;;;;;x
b_biiwaabiko_adj;Biiwaabikian;;biiwaabikisch;;;;;;;;;;;x
b_bilapchashee;Bilapchashee;Bilapchashee;Bilapchashee;;;;;;;;;;;x
b_bilapchashee_adj;Bilapchashian;;bilapchashisch;;;;;;;;;;;x
b_bilocci;Bilocci;Bilocci;Bilocci;;;;;;;;;;;x
b_bilocci_adj;Biloccian;;biloccisch;;;;;;;;;;;x
b_bissasha;Bissasha;Bissasha;Bissasha;;;;;;;;;;;x
b_bissasha_adj;Bissashian;;bissashisch;;;;;;;;;;;x
b_bkejwanong;Bkejwanong;Bkejwanong;Bkejwanong;;;;;;;;;;;x
b_bkejwanong_adj;Bkejwanongian;;bkejwanongisch;;;;;;;;;;;x
b_bocata;Bocata;Bocata;Bocata;;;;;;;;;;;x
b_bocata_adj;Bocatian;;bocatisch;;;;;;;;;;;x
b_bootaaganing;Bootaaganing;Bootaaganing;Bootaaganing;;;;;;;;;;;x
b_bootaaganing_adj;Bootaaganingian;;bootaaganingisch;;;;;;;;;;;x
b_borah;Borah;Borah;Borah;;;;;;;;;;;x
b_borah_adj;Borahian;;borahisch;;;;;;;;;;;x
b_boyaca;Boyacá;Boyacá;Boyacá;;;;;;;;;;;x
b_boyaca_adj;Boyacáian;;boyacáisch;;;;;;;;;;;x
b_brokopondo;Brokopondo;Brokopondo;Brokopondo;;;;;;;;;;;x
b_brokopondo_adj;Brokopondian;;brokopondisch;;;;;;;;;;;x
b_brule;Brule;Brule;Brule;;;;;;;;;;;x
b_brule_adj;Brulian;;brulisch;;;;;;;;;;;x
b_bucaramanga;Bucaramanga;Bucaramanga;Bucaramanga;;;;;;;;;;;x
b_bucaramanga_adj;Bucaramangian;;bucaramangisch;;;;;;;;;;;x
b_bybee;Bybee;Bybee;Bybee;;;;;;;;;;;x
b_bybee_adj;Bybian;;bybisch;;;;;;;;;;;x
b_cabaiguan;Cabaiguan;Cabaiguan;Cabaiguan;;;;;;;;;;;x
b_cabaiguan_adj;Cabaiguanian;;cabaiguanisch;;;;;;;;;;;x
b_cabimas;Cabimas;Cabimas;Cabimas;;;;;;;;;;;x
b_cabimas_adj;Cabimasian;;cabimasisch;;;;;;;;;;;x
b_cabonga;Cabonga;Cabonga;Cabonga;;;;;;;;;;;x
b_cabonga_adj;Cabongian;;cabongisch;;;;;;;;;;;x
b_cacaoni;Cacaoni;Cacaoni;Cacaoni;;;;;;;;;;;x
b_cacaoni_adj;Cacaonian;;cacaonisch;;;;;;;;;;;x
b_caddo;Caddo;Caddo;Caddo;;;;;;;;;;;x
b_caddo_adj;Caddian;;caddisch;;;;;;;;;;;x
b_caguas;Caguas;Caguas;Caguas;;;;;;;;;;;x
b_caguas_adj;Caguasian;;caguasisch;;;;;;;;;;;x
b_caguate;Caguate;Caguate;Caguate;;;;;;;;;;;x
b_caguate_adj;Caguatian;;caguatisch;;;;;;;;;;;x
b_cahuinari;Cahuinari;Cahuinari;Cahuinari;;;;;;;;;;;x
b_cahuinari_adj;Cahuinarian;;cahuinarisch;;;;;;;;;;;x
b_caicos;Caicos;Caicos;Caicos;;;;;;;;;;;x
b_caicos_adj;Caicosian;;caicosisch;;;;;;;;;;;x
b_cajamarca;Cajamarca;Cajamarca;Cajamarca;;;;;;;;;;;x
b_cajamarca_adj;Cajamarcian;;cajamarcisch;;;;;;;;;;;x
b_calakmul;Calákmul;Calákmul;Calákmul;;;;;;;;;;;x
b_calakmul_adj;Calákmulian;;calákmulisch;;;;;;;;;;;x
b_calamar;Calamar;Calamar;Calamar;;;;;;;;;;;x
b_calamar_adj;Calamarian;;calamarisch;;;;;;;;;;;x
b_cali;Cali;Cali;Cali;;;;;;;;;;;x
b_cali_adj;Calian;;calisch;;;;;;;;;;;x
b_caliacan;Caliacan;Caliacan;Caliacan;;;;;;;;;;;x
b_caliacan_adj;Caliacanian;;caliacanisch;;;;;;;;;;;x
b_calusa;Calusa;Calusa;Calusa;;;;;;;;;;;x
b_calusa_adj;Calusian;;calusisch;;;;;;;;;;;x
b_camagueey;Camagüey;Camagüey;Camagüey;;;;;;;;;;;x
b_camagueey_adj;Camagüeian;;camagüeisch;;;;;;;;;;;x
b_camerhorne;Camerhorne;Camerhorne;Camerhorne;;;;;;;;;;;x
b_camerhorne_adj;Camerhornian;;camerhornisch;;;;;;;;;;;x
b_campeche;Campeche;Campeche;Campeche;;;;;;;;;;;x
b_campeche_adj;Campechian;;campechisch;;;;;;;;;;;x
b_canacadea;Canacadea;Canacadea;Canacadea;;;;;;;;;;;x
b_canacadea_adj;Canacadian;;canacadisch;;;;;;;;;;;x
b_canagere ;Canagere ;Canagere ;Canagere ;;;;;;;;;;;x
b_canagere _adj;Canagere ian;;canagere isch;;;;;;;;;;;x
b_canaima;Canaima;Canaima;Canaima;;;;;;;;;;;x
b_canaima_adj;Canaimian;;canaimisch;;;;;;;;;;;x
b_canandaigua;Canandaigua;Canandaigua;Canandaigua;;;;;;;;;;;x
b_canandaigua_adj;Canandaigian;;canandaigisch;;;;;;;;;;;x
b_cananea;Cananea;Cananea;Cananea;;;;;;;;;;;x
b_cananea_adj;Cananian;;cananisch;;;;;;;;;;;x
b_canaserage;Canaserage;Canaserage;Canaserage;;;;;;;;;;;x
b_canaserage_adj;Canaseragian;;canaseragisch;;;;;;;;;;;x
b_canatlan;Canatlán;Canatlán;Canatlán;;;;;;;;;;;x
b_canatlan_adj;Canatlánian;;canatlánisch;;;;;;;;;;;x
b_canawarode ;Canawarode ;Canawarode ;Canawarode ;;;;;;;;;;;x
b_canawarode _adj;Canawarode ian;;canawarode isch;;;;;;;;;;;x
b_canazas;Canazas;Canazas;Canazas;;;;;;;;;;;x
b_canazas_adj;Canazasian;;canazasisch;;;;;;;;;;;x
b_caneseraga;Caneseraga;Caneseraga;Caneseraga;;;;;;;;;;;x
b_caneseraga_adj;Caneseragian;;caneseragisch;;;;;;;;;;;x
b_canestota;Canestota;Canestota;Canestota;;;;;;;;;;;x
b_canestota_adj;Canestotian;;canestotisch;;;;;;;;;;;x
b_canhewincasta;Canhewincasta;Canhewincasta;Canhewincasta;;;;;;;;;;;x
b_canhewincasta_adj;Canhewincastian;;canhewincastisch;;;;;;;;;;;x
b_canisteo;Canisteo;Canisteo;Canisteo;;;;;;;;;;;x
b_canisteo_adj;Canistian;;canistisch;;;;;;;;;;;x
b_cantu;Cantú;Cantú;Cantú;;;;;;;;;;;x
b_cantu_adj;Cantúian;;cantúisch;;;;;;;;;;;x
b_capachequi;Capachequi;Capachequi;Capachequi;;;;;;;;;;;x
b_capachequi_adj;Capacheqian;;capacheqisch;;;;;;;;;;;x
b_caquetio;Caquetio;Caquetio;Caquetio;;;;;;;;;;;x
b_caquetio_adj;Caquetian;;caquetisch;;;;;;;;;;;x
b_caracas;Caracas;Caracas;Caracas;;;;;;;;;;;x
b_caracas_adj;Caracasian;;caracasisch;;;;;;;;;;;x
b_caracol;Caracol;Caracol;Caracol;;;;;;;;;;;x
b_caracol_adj;Caracolian;;caracolisch;;;;;;;;;;;x
b_carantouan;Carantouan;Carantouan;Carantouan;;;;;;;;;;;x
b_carantouan_adj;Carantouanian;;carantouanisch;;;;;;;;;;;x
b_caraquet;Caraquet;Caraquet;Caraquet;;;;;;;;;;;x
b_caraquet_adj;Caraquetian;;caraquetisch;;;;;;;;;;;x
b_caratasca;Caratasca;Caratasca;Caratasca;;;;;;;;;;;x
b_caratasca_adj;Caratascian;;caratascisch;;;;;;;;;;;x
b_caromanie;Caromanie;Caromanie;Caromanie;;;;;;;;;;;x
b_caromanie_adj;Caromanian;;caromanisch;;;;;;;;;;;x
b_carupano;Carupano;Carupano;Carupano;;;;;;;;;;;x
b_carupano_adj;Carupanian;;carupanisch;;;;;;;;;;;x
