b_jueziang;Jeu-ziang;Jeu-ziang;Jeu-ziang;Jeu-ziang;Jeu-ziang;Jeu-ziang;Jeu-ziang;Jeu-ziang;Jeu-ziang;Jeu-ziang;Jeu-ziang;Jeu-ziang;Jeu-ziang;x
c_cri;Cri;Cri;Cri;Cri;Cri;Cri;Cri;Cri;Cri;Cri;Cri;Cri;Cri;x
b_crichjyen;Cri-chjyen;Cri-chjyen;Cri-chjyen;Cri-chjyen;Cri-chjyen;Cri-chjyen;Cri-chjyen;Cri-chjyen;Cri-chjyen;Cri-chjyen;Cri-chjyen;Cri-chjyen;Cri-chjyen;x
b_driangsren;Driang-sren;Driang-sren;Driang-sren;Driang-sren;Driang-sren;Driang-sren;Driang-sren;Driang-sren;Driang-sren;Driang-sren;Driang-sren;Driang-sren;Driang-sren;x
b_criubjen;Criu-bjen;Criu-bjen;Criu-bjen;Criu-bjen;Criu-bjen;Criu-bjen;Criu-bjen;Criu-bjen;Criu-bjen;Criu-bjen;Criu-bjen;Criu-bjen;Criu-bjen;x
b_kauyanx;Kau-'yanx;Kau-'yanx;Kau-'yanx;Kau-'yanx;Kau-'yanx;Kau-'yanx;Kau-'yanx;Kau-'yanx;Kau-'yanx;Kau-'yanx;Kau-'yanx;Kau-'yanx;Kau-'yanx;x
b_kimliengx;Kim-liengx;Kim-liengx;Kim-liengx;Kim-liengx;Kim-liengx;Kim-liengx;Kim-liengx;Kim-liengx;Kim-liengx;Kim-liengx;Kim-liengx;Kim-liengx;Kim-liengx;x
b_suonkra;Suon-kra;Suon-kra;Suon-kra;Suon-kra;Suon-kra;Suon-kra;Suon-kra;Suon-kra;Suon-kra;Suon-kra;Suon-kra;Suon-kra;Suon-kra;x
b_ngrehbua;Ngreh-bua;Ngreh-bua;Ngreh-bua;Ngreh-bua;Ngreh-bua;Ngreh-bua;Ngreh-bua;Ngreh-bua;Ngreh-bua;Ngreh-bua;Ngreh-bua;Ngreh-bua;Ngreh-bua;x
b_limgha;Lim-gha;Lim-gha;Lim-gha;Lim-gha;Lim-gha;Lim-gha;Lim-gha;Lim-gha;Lim-gha;Lim-gha;Lim-gha;Lim-gha;Lim-gha;x
c_cheng;Cheng;Cheng;Cheng;Cheng;Cheng;Cheng;Cheng;Cheng;Cheng;Cheng;Cheng;Cheng;Cheng;x
b_jekto; 'jek-to; 'jek-to; 'jek-to; 'jek-to; 'jek-to; 'jek-to; 'jek-to; 'jek-to; 'jek-to; 'jek-to; 'jek-to; 'jek-to; 'jek-to;x
b_limcri;Lim-cri;Lim-cri;Lim-cri;Lim-cri;Lim-cri;Lim-cri;Lim-cri;Lim-cri;Lim-cri;Lim-cri;Lim-cri;Lim-cri;Lim-cri;x
b_limgyo;Lim-gyo;Lim-gyo;Lim-gyo;Lim-gyo;Lim-gyo;Lim-gyo;Lim-gyo;Lim-gyo;Lim-gyo;Lim-gyo;Lim-gyo;Lim-gyo;Lim-gyo;x
b_chenzsjingh;Chen-zsjingh;Chen-zsjingh;Chen-zsjingh;Chen-zsjingh;Chen-zsjingh;Chen-zsjingh;Chen-zsjingh;Chen-zsjingh;Chen-zsjingh;Chen-zsjingh;Chen-zsjingh;Chen-zsjingh;Chen-zsjingh;x
b_zjuh_kuang;Zjuh-kuang;Zjuh-kuang;Zjuh-kuang;Zjuh-kuang;Zjuh-kuang;Zjuh-kuang;Zjuh-kuang;Zjuh-kuang;Zjuh-kuang;Zjuh-kuang;Zjuh-kuang;Zjuh-kuang;Zjuh-kuang;x
b_pakhing;Pak-hing;Pak-hing;Pak-hing;Pak-hing;Pak-hing;Pak-hing;Pak-hing;Pak-hing;Pak-hing;Pak-hing;Pak-hing;Pak-hing;Pak-hing;x
b_miukling;Miuk-ling;Miuk-ling;Miuk-ling;Miuk-ling;Miuk-ling;Miuk-ling;Miuk-ling;Miuk-ling;Miuk-ling;Miuk-ling;Miuk-ling;Miuk-ling;Miuk-ling;x
b_pakchjang;Pak-chjang;Pak-chjang;Pak-chjang;Pak-chjang;Pak-chjang;Pak-chjang;Pak-chjang;Pak-chjang;Pak-chjang;Pak-chjang;Pak-chjang;Pak-chjang;Pak-chjang;x
c_jyi;Jyi;Jyi;Jyi;Jyi;Jyi;Jyi;Jyi;Jyi;Jyi;Jyi;Jyi;Jyi;Jyi;x
b_pokhaix;Pok-haix;Pok-haix;Pok-haix;Pok-haix;Pok-haix;Pok-haix;Pok-haix;Pok-haix;Pok-haix;Pok-haix;Pok-haix;Pok-haix;Pok-haix;x
b_chjanglak;Chjang-lak;Chjang-lak;Chjang-lak;Chjang-lak;Chjang-lak;Chjang-lak;Chjang-lak;Chjang-lak;Chjang-lak;Chjang-lak;Chjang-lak;Chjang-lak;Chjang-lak;x
b_chjangip;Chjang-'ip;Chjang-'ip;Chjang-'ip;Chjang-'ip;Chjang-'ip;Chjang-'ip;Chjang-'ip;Chjang-'ip;Chjang-'ip;Chjang-'ip;Chjang-'ip;Chjang-'ip;Chjang-'ip;x
b_kohtex;Koh-tex;Koh-tex;Koh-tex;Koh-tex;Koh-tex;Koh-tex;Koh-tex;Koh-tex;Koh-tex;Koh-tex;Koh-tex;Koh-tex;Koh-tex;x
d_kraulai;Krau-lai;Krau-lai;Krau-lai;Krau-lai;Krau-lai;Krau-lai;Krau-lai;Krau-lai;Krau-lai;Krau-lai;Krau-lai;Krau-lai;Krau-lai;x
c_tong;Tong;Tong;Tong;Tong;Tong;Tong;Tong;Tong;Tong;Tong;Tong;Tong;Tong;x
b_bunglai;Bung-lai;Bung-lai;Bung-lai;Bung-lai;Bung-lai;Bung-lai;Bung-lai;Bung-lai;Bung-lai;Bung-lai;Bung-lai;Bung-lai;Bung-lai;x
b_ghuang;Ghuang;Ghuang;Ghuang;Ghuang;Ghuang;Ghuang;Ghuang;Ghuang;Ghuang;Ghuang;Ghuang;Ghuang;Ghuang;x
b_miubjen;Miu-bjen;Miu-bjen;Miu-bjen;Miu-bjen;Miu-bjen;Miu-bjen;Miu-bjen;Miu-bjen;Miu-bjen;Miu-bjen;Miu-bjen;Miu-bjen;Miu-bjen;x
b_myontong;Myon-tong;Myon-tong;Myon-tong;Myon-tong;Myon-tong;Myon-tong;Myon-tong;Myon-tong;Myon-tong;Myon-tong;Myon-tong;Myon-tong;Myon-tong;x
b_liangxsjyix;Liangx-sjyix;Liangx-sjyix;Liangx-sjyix;Liangx-sjyix;Liangx-sjyix;Liangx-sjyix;Liangx-sjyix;Liangx-sjyix;Liangx-sjyix;Liangx-sjyix;Liangx-sjyix;Liangx-sjyix;Liangx-sjyix;x
b_njyoxsren;Njyox-sren;Njyox-sren;Njyox-sren;Njyox-sren;Njyox-sren;Njyox-sren;Njyox-sren;Njyox-sren;Njyox-sren;Njyox-sren;Njyox-sren;Njyox-sren;Njyox-sren;x
b_jemkrakhux;Jem-kra-khux;Jem-kra-khux;Jem-kra-khux;Jem-kra-khux;Jem-kra-khux;Jem-kra-khux;Jem-kra-khux;Jem-kra-khux;Jem-kra-khux;Jem-kra-khux;Jem-kra-khux;Jem-kra-khux;Jem-kra-khux;x
b_dadzsiah;Dad-zsiah;Dad-zsiah;Dad-zsiah;Dad-zsiah;Dad-zsiah;Dad-zsiah;Dad-zsiah;Dad-zsiah;Dad-zsiah;Dad-zsiah;Dad-zsiah;Dad-zsiah;Dad-zsiah;x
c_lai;Lai;Lai;Lai;Lai;Lai;Lai;Lai;Lai;Lai;Lai;Lai;Lai;Lai;x
b_jek;Jek;Jek;Jek;Jek;Jek;Jek;Jek;Jek;Jek;Jek;Jek;Jek;Jek;x
b_laijang;Lai-jang;Lai-jang;Lai-jang;Lai-jang;Lai-jang;Lai-jang;Lai-jang;Lai-jang;Lai-jang;Lai-jang;Lai-jang;Lai-jang;Lai-jang;x
b_kraisjyix;Krai-sjyix;Krai-sjyix;Krai-sjyix;Krai-sjyix;Krai-sjyix;Krai-sjyix;Krai-sjyix;Krai-sjyix;Krai-sjyix;Krai-sjyix;Krai-sjyix;Krai-sjyix;Krai-sjyix;x
b_cikmok;Cik-mok;Cik-mok;Cik-mok;Cik-mok;Cik-mok;Cik-mok;Cik-mok;Cik-mok;Cik-mok;Cik-mok;Cik-mok;Cik-mok;Cik-mok;x
b_lausrentadchiengkiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;Lau-sren Tad-chieng-kiung;x
b_haixchang;Haix-chang;Haix-chang;Haix-chang;Haix-chang;Haix-chang;Haix-chang;Haix-chang;Haix-chang;Haix-chang;Haix-chang;Haix-chang;Haix-chang;Haix-chang;x
b_cjeuyanx;Cjeu-yanx;Cjeu-yanx;Cjeu-yanx;Cjeu-yanx;Cjeu-yanx;Cjeu-yanx;Cjeu-yanx;Cjeu-yanx;Cjeu-yanx;Cjeu-yanx;Cjeu-yanx;Cjeu-yanx;Cjeu-yanx;x
b_jephiung;Je-phiung;Je-phiung;Je-phiung;Je-phiung;Je-phiung;Je-phiung;Je-phiung;Je-phiung;Je-phiung;Je-phiung;Je-phiung;Je-phiung;Je-phiung;x
c_mit;Mit;Mit;Mit;Mit;Mit;Mit;Mit;Mit;Mit;Mit;Mit;Mit;Mit;x
b_cjozjeng;Cjo-zjeng;Cjo-zjeng;Cjo-zjeng;Cjo-zjeng;Cjo-zjeng;Cjo-zjeng;Cjo-zjeng;Cjo-zjeng;Cjo-zjeng;Cjo-zjeng;Cjo-zjeng;Cjo-zjeng;Cjo-zjeng;x
b_kiox;Kiox;Kiox;Kiox;Kiox;Kiox;Kiox;Kiox;Kiox;Kiox;Kiox;Kiox;Kiox;Kiox;x
b_kraise;Krai-se;Krai-se;Krai-se;Krai-se;Krai-se;Krai-se;Krai-se;Krai-se;Krai-se;Krai-se;Krai-se;Krai-se;Krai-se;x
b_kaumit;Kau-mit;Kau-mit;Kau-mit;Kau-mit;Kau-mit;Kau-mit;Kau-mit;Kau-mit;Kau-mit;Kau-mit;Kau-mit;Kau-mit;Kau-mit;x
b_ankhiu; 'an-khiu; 'an-khiu; 'an-khiu; 'an-khiu; 'an-khiu; 'an-khiu; 'an-khiu; 'an-khiu; 'an-khiu; 'an-khiu; 'an-khiu; 'an-khiu; 'an-khiu;x
b_lixmyon;Lix-myon;Lix-myon;Lix-myon;Lix-myon;Lix-myon;Lix-myon;Lix-myon;Lix-myon;Lix-myon;Lix-myon;Lix-myon;Lix-myon;Lix-myon;x
b_sinhjang;Sinh-jang;Sinh-jang;Sinh-jang;Sinh-jang;Sinh-jang;Sinh-jang;Sinh-jang;Sinh-jang;Sinh-jang;Sinh-jang;Sinh-jang;Sinh-jang;Sinh-jang;x
b_njitcjeuh;Njit-cjeuh;Njit-cjeuh;Njit-cjeuh;Njit-cjeuh;Njit-cjeuh;Njit-cjeuh;Njit-cjeuh;Njit-cjeuh;Njit-cjeuh;Njit-cjeuh;Njit-cjeuh;Njit-cjeuh;Njit-cjeuh;x
d_thenbjen;Then-bjen;Then-bjen;Then-bjen;Then-bjen;Then-bjen;Then-bjen;Then-bjen;Then-bjen;Then-bjen;Then-bjen;Then-bjen;Then-bjen;Then-bjen;x
c_yonh;Yonh;Yonh;Yonh;Yonh;Yonh;Yonh;Yonh;Yonh;Yonh;Yonh;Yonh;Yonh;Yonh;x
b_syozjeng;Syo-zjeng;Syo-zjeng;Syo-zjeng;Syo-zjeng;Syo-zjeng;Syo-zjeng;Syo-zjeng;Syo-zjeng;Syo-zjeng;Syo-zjeng;Syo-zjeng;Syo-zjeng;Syo-zjeng;x
b_zjuhtriang;Zjuh-triang;Zjuh-triang;Zjuh-triang;Zjuh-triang;Zjuh-triang;Zjuh-triang;Zjuh-triang;Zjuh-triang;Zjuh-triang;Zjuh-triang;Zjuh-triang;Zjuh-triang;Zjuh-triang;x
b_tunga;Tung-'a;Tung-'a;Tung-'a;Tung-'a;Tung-'a;Tung-'a;Tung-'a;Tung-'a;Tung-'a;Tung-'a;Tung-'a;Tung-'a;Tung-'a;x
b_triungto;Triung-to;Triung-to;Triung-to;Triung-to;Triung-to;Triung-to;Triung-to;Triung-to;Triung-to;Triung-to;Triung-to;Triung-to;Triung-to;x
b_bjenim;Bjen-'im;Bjen-'im;Bjen-'im;Bjen-'im;Bjen-'im;Bjen-'im;Bjen-'im;Bjen-'im;Bjen-'im;Bjen-'im;Bjen-'im;Bjen-'im;Bjen-'im;x
b_jangkuk;Jang-kuk;Jang-kuk;Jang-kuk;Jang-kuk;Jang-kuk;Jang-kuk;Jang-kuk;Jang-kuk;Jang-kuk;Jang-kuk;Jang-kuk;Jang-kuk;Jang-kuk;x
b_liangsren;Liang-sren;Liang-sren;Liang-sren;Liang-sren;Liang-sren;Liang-sren;Liang-sren;Liang-sren;Liang-sren;Liang-sren;Liang-sren;Liang-sren;Liang-sren;x
b_kraihsjuh;Kraih-sjuh;Kraih-sjuh;Kraih-sjuh;Kraih-sjuh;Kraih-sjuh;Kraih-sjuh;Kraih-sjuh;Kraih-sjuh;Kraih-sjuh;Kraih-sjuh;Kraih-sjuh;Kraih-sjuh;Kraih-sjuh;x
c_jyenx;Jyenx;Jyenx;Jyenx;Jyenx;Jyenx;Jyenx;Jyenx;Jyenx;Jyenx;Jyenx;Jyenx;Jyenx;Jyenx;x
b_ghra;Ghra;Ghra;Ghra;Ghra;Ghra;Ghra;Ghra;Ghra;Ghra;Ghra;Ghra;Ghra;Ghra;x
b_khyukbiux;Khyuk-biux;Khyuk-biux;Khyuk-biux;Khyuk-biux;Khyuk-biux;Khyuk-biux;Khyuk-biux;Khyuk-biux;Khyuk-biux;Khyuk-biux;Khyuk-biux;Khyuk-biux;Khyuk-biux;x
b_byungxbyo;Byungx-byo;Byungx-byo;Byungx-byo;Byungx-byo;Byungx-byo;Byungx-byo;Byungx-byo;Byungx-byo;Byungx-byo;Byungx-byo;Byungx-byo;Byungx-byo;Byungx-byo;x
b_criu;Criu;Criu;Criu;Criu;Criu;Criu;Criu;Criu;Criu;Criu;Criu;Criu;Criu;x
b_siihsjyix;Siih-sjyix;Siih-sjyix;Siih-sjyix;Siih-sjyix;Siih-sjyix;Siih-sjyix;Siih-sjyix;Siih-sjyix;Siih-sjyix;Siih-sjyix;Siih-sjyix;Siih-sjyix;Siih-sjyix;x
b_kyung;Kyung;Kyung;Kyung;Kyung;Kyung;Kyung;Kyung;Kyung;Kyung;Kyung;Kyung;Kyung;Kyung;x
b_laimyo;Lai-myo;Lai-myo;Lai-myo;Lai-myo;Lai-myo;Lai-myo;Lai-myo;Lai-myo;Lai-myo;Lai-myo;Lai-myo;Lai-myo;Lai-myo;x
b_daih;Daih;Daih;Daih;Daih;Daih;Daih;Daih;Daih;Daih;Daih;Daih;Daih;Daih;x
c_ngioi;Ngioi;Ngioi;Ngioi;Ngioi;Ngioi;Ngioi;Ngioi;Ngioi;Ngioi;Ngioi;Ngioi;Ngioi;Ngioi;x
b_limngioi;Lim-ngioi;Lim-ngioi;Lim-ngioi;Lim-ngioi;Lim-ngioi;Lim-ngioi;Lim-ngioi;Lim-ngioi;Lim-ngioi;Lim-ngioi;Lim-ngioi;Lim-ngioi;Lim-ngioi;x
b_ngioisjyix;Ngioi-sjyix;Ngioi-sjyix;Ngioi-sjyix;Ngioi-sjyix;Ngioi-sjyix;Ngioi-sjyix;Ngioi-sjyix;Ngioi-sjyix;Ngioi-sjyix;Ngioi-sjyix;Ngioi-sjyix;Ngioi-sjyix;Ngioi-sjyix;x
b_sinthad;Sin-thad;Sin-thad;Sin-thad;Sin-thad;Sin-thad;Sin-thad;Sin-thad;Sin-thad;Sin-thad;Sin-thad;Sin-thad;Sin-thad;Sin-thad;x
b_piih;Piih;Piih;Piih;Piih;Piih;Piih;Piih;Piih;Piih;Piih;Piih;Piih;Piih;x
b_zjing;Zjing;Zjing;Zjing;Zjing;Zjing;Zjing;Zjing;Zjing;Zjing;Zjing;Zjing;Zjing;Zjing;x
b_maujang;Mau-jang;Mau-jang;Mau-jang;Mau-jang;Mau-jang;Mau-jang;Mau-jang;Mau-jang;Mau-jang;Mau-jang;Mau-jang;Mau-jang;Mau-jang;x
b_liihzjeng;Liih-zjeng;Liih-zjeng;Liih-zjeng;Liih-zjeng;Liih-zjeng;Liih-zjeng;Liih-zjeng;Liih-zjeng;Liih-zjeng;Liih-zjeng;Liih-zjeng;Liih-zjeng;Liih-zjeng;x
b_lanling;Lan-ling;Lan-ling;Lan-ling;Lan-ling;Lan-ling;Lan-ling;Lan-ling;Lan-ling;Lan-ling;Lan-ling;Lan-ling;Lan-ling;Lan-ling;x
k_liang;Liang;Liang;Liang;Liang;Liang;Liang;Liang;Liang;Liang;Liang;Liang;Liang;Liang;x
d_kyoitok;Kyoi-tok;Kyoi-tok;Kyoi-tok;Kyoi-tok;Kyoi-tok;Kyoi-tok;Kyoi-tok;Kyoi-tok;Kyoi-tok;Kyoi-tok;Kyoi-tok;Kyoi-tok;Kyoi-tok;x
c_puk;Puk;Puk;Puk;Puk;Puk;Puk;Puk;Puk;Puk;Puk;Puk;Puk;Puk;x
b_cjinzjeng;Cjin-zjeng;Cjin-zjeng;Cjin-zjeng;Cjin-zjeng;Cjin-zjeng;Cjin-zjeng;Cjin-zjeng;Cjin-zjeng;Cjin-zjeng;Cjin-zjeng;Cjin-zjeng;Cjin-zjeng;Cjin-zjeng;x
b_limpuk;Lim-puk;Lim-puk;Lim-puk;Lim-puk;Lim-puk;Lim-puk;Lim-puk;Lim-puk;Lim-puk;Lim-puk;Lim-puk;Lim-puk;Lim-puk;x
b_luaidrak;Luai-drak;Luai-drak;Luai-drak;Luai-drak;Luai-drak;Luai-drak;Luai-drak;Luai-drak;Luai-drak;Luai-drak;Luai-drak;Luai-drak;Luai-drak;x
b_byamx;Byamx;Byamx;Byamx;Byamx;Byamx;Byamx;Byamx;Byamx;Byamx;Byamx;Byamx;Byamx;Byamx;x
b_ghohgha;Ghoh-gha;Ghoh-gha;Ghoh-gha;Ghoh-gha;Ghoh-gha;Ghoh-gha;Ghoh-gha;Ghoh-gha;Ghoh-gha;Ghoh-gha;Ghoh-gha;Ghoh-gha;Ghoh-gha;x
c_cex;Cex;Cex;Cex;Cex;Cex;Cex;Cex;Cex;Cex;Cex;Cex;Cex;Cex;x
b_gioxzjox;Giox-zjox;Giox-zjox;Giox-zjox;Giox-zjox;Giox-zjox;Giox-zjox;Giox-zjox;Giox-zjox;Giox-zjox;Giox-zjox;Giox-zjox;Giox-zjox;Giox-zjox;x
b_yonhzjeng;Yonh-zjeng;Yonh-zjeng;Yonh-zjeng;Yonh-zjeng;Yonh-zjeng;Yonh-zjeng;Yonh-zjeng;Yonh-zjeng;Yonh-zjeng;Yonh-zjeng;Yonh-zjeng;Yonh-zjeng;Yonh-zjeng;x
b_njimhzjeng;Njimh-zjeng;Njimh-zjeng;Njimh-zjeng;Njimh-zjeng;Njimh-zjeng;Njimh-zjeng;Njimh-zjeng;Njimh-zjeng;Njimh-zjeng;Njimh-zjeng;Njimh-zjeng;Njimh-zjeng;Njimh-zjeng;x
b_kimhiang;Kim-hiang;Kim-hiang;Kim-hiang;Kim-hiang;Kim-hiang;Kim-hiang;Kim-hiang;Kim-hiang;Kim-hiang;Kim-hiang;Kim-hiang;Kim-hiang;Kim-hiang;x
b_sren_khux;Sren-khux;Sren-khux;Sren-khux;Sren-khux;Sren-khux;Sren-khux;Sren-khux;Sren-khux;Sren-khux;Sren-khux;Sren-khux;Sren-khux;Sren-khux;x
b_loxgieu;Lox-gieu;Lox-gieu;Lox-gieu;Lox-gieu;Lox-gieu;Lox-gieu;Lox-gieu;Lox-gieu;Lox-gieu;Lox-gieu;Lox-gieu;Lox-gieu;Lox-gieu;x
b_ghopchad;Ghop-chad;Ghop-chad;Ghop-chad;Ghop-chad;Ghop-chad;Ghop-chad;Ghop-chad;Ghop-chad;Ghop-chad;Ghop-chad;Ghop-chad;Ghop-chad;Ghop-chad;x
c_zsio;Zsio;Zsio;Zsio;Zsio;Zsio;Zsio;Zsio;Zsio;Zsio;Zsio;Zsio;Zsio;Zsio;x
b_brangzjeng;Brang-zjeng;Brang-zjeng;Brang-zjeng;Brang-zjeng;Brang-zjeng;Brang-zjeng;Brang-zjeng;Brang-zjeng;Brang-zjeng;Brang-zjeng;Brang-zjeng;Brang-zjeng;Brang-zjeng;x
b_seu;Seu;Seu;Seu;Seu;Seu;Seu;Seu;Seu;Seu;Seu;Seu;Seu;Seu;x
b_phiung;Phiung;Phiung;Phiung;Phiung;Phiung;Phiung;Phiung;Phiung;Phiung;Phiung;Phiung;Phiung;Phiung;x
b_pad;Pad;Pad;Pad;Pad;Pad;Pad;Pad;Pad;Pad;Pad;Pad;Pad;Pad;x
b_dong;Dong;Dong;Dong;Dong;Dong;Dong;Dong;Dong;Dong;Dong;Dong;Dong;Dong;x
b_liihkuok;Liih-kuok;Liih-kuok;Liih-kuok;Liih-kuok;Liih-kuok;Liih-kuok;Liih-kuok;Liih-kuok;Liih-kuok;Liih-kuok;Liih-kuok;Liih-kuok;Liih-kuok;x
b_liuzjeng;Liu-zjeng;Liu-zjeng;Liu-zjeng;Liu-zjeng;Liu-zjeng;Liu-zjeng;Liu-zjeng;Liu-zjeng;Liu-zjeng;Liu-zjeng;Liu-zjeng;Liu-zjeng;Liu-zjeng;x
b_braktox;Brak-tox;Brak-tox;Brak-tox;Brak-tox;Brak-tox;Brak-tox;Brak-tox;Brak-tox;Brak-tox;Brak-tox;Brak-tox;Brak-tox;Brak-tox;x
c_zjenx;Zjenx;Zjenx;Zjenx;Zjenx;Zjenx;Zjenx;Zjenx;Zjenx;Zjenx;Zjenx;Zjenx;Zjenx;Zjenx;x
b_zjenxpyox;Zjenx-pyox;Zjenx-pyox;Zjenx-pyox;Zjenx-pyox;Zjenx-pyox;Zjenx-pyox;Zjenx-pyox;Zjenx-pyox;Zjenx-pyox;Zjenx-pyox;Zjenx-pyox;Zjenx-pyox;Zjenx-pyox;x
b_ngiodai;Ngio-dai;Ngio-dai;Ngio-dai;Ngio-dai;Ngio-dai;Ngio-dai;Ngio-dai;Ngio-dai;Ngio-dai;Ngio-dai;Ngio-dai;Ngio-dai;Ngio-dai;x
b_zjengmyox;Zjeng-myox;Zjeng-myox;Zjeng-myox;Zjeng-myox;Zjeng-myox;Zjeng-myox;Zjeng-myox;Zjeng-myox;Zjeng-myox;Zjeng-myox;Zjeng-myox;Zjeng-myox;Zjeng-myox;x
b_danghsren;Dangh-sren;Dangh-sren;Dangh-sren;Dangh-sren;Dangh-sren;Dangh-sren;Dangh-sren;Dangh-sren;Dangh-sren;Dangh-sren;Dangh-sren;Dangh-sren;Dangh-sren;x
c_zau;Zau;Zau;Zau;Zau;Zau;Zau;Zau;Zau;Zau;Zau;Zau;Zau;Zau;x
b_cexim;Cex-'im;Cex-'im;Cex-'im;Cex-'im;Cex-'im;Cex-'im;Cex-'im;Cex-'im;Cex-'im;Cex-'im;Cex-'im;Cex-'im;Cex-'im;x
b_yanx_deng; 'yanx-deng; 'yanx-deng; 'yanx-deng; 'yanx-deng; 'yanx-deng; 'yanx-deng; 'yanx-deng; 'yanx-deng; 'yanx-deng; 'yanx-deng; 'yanx-deng; 'yanx-deng; 'yanx-deng;x
b_zsjinghzjex;Zsjingh-zjex;Zsjingh-zjex;Zsjingh-zjex;Zsjingh-zjex;Zsjingh-zjex;Zsjingh-zjex;Zsjingh-zjex;Zsjingh-zjex;Zsjingh-zjex;Zsjingh-zjex;Zsjingh-zjex;Zsjingh-zjex;Zsjingh-zjex;x
b_nomghrua;Nom-ghrua;Nom-ghrua;Nom-ghrua;Nom-ghrua;Nom-ghrua;Nom-ghrua;Nom-ghrua;Nom-ghrua;Nom-ghrua;Nom-ghrua;Nom-ghrua;Nom-ghrua;Nom-ghrua;x
b_denghdau;Dengh-dau;Dengh-dau;Dengh-dau;Dengh-dau;Dengh-dau;Dengh-dau;Dengh-dau;Dengh-dau;Dengh-dau;Dengh-dau;Dengh-dau;Dengh-dau;Dengh-dau;x
c_suungh;Suungh;Suungh;Suungh;Suungh;Suungh;Suungh;Suungh;Suungh;Suungh;Suungh;Suungh;Suungh;Suungh;x
b_suunghzjeng;Suungh-zjeng;Suungh-zjeng;Suungh-zjeng;Suungh-zjeng;Suungh-zjeng;Suungh-zjeng;Suungh-zjeng;Suungh-zjeng;Suungh-zjeng;Suungh-zjeng;Suungh-zjeng;Suungh-zjeng;Suungh-zjeng;x
b_nengling;Neng-ling;Neng-ling;Neng-ling;Neng-ling;Neng-ling;Neng-ling;Neng-ling;Neng-ling;Neng-ling;Neng-ling;Neng-ling;Neng-ling;Neng-ling;x
b_kukzhuk;Kuk-zhuk;Kuk-zhuk;Kuk-zhuk;Kuk-zhuk;Kuk-zhuk;Kuk-zhuk;Kuk-zhuk;Kuk-zhuk;Kuk-zhuk;Kuk-zhuk;Kuk-zhuk;Kuk-zhuk;Kuk-zhuk;x
